Unnamed: 0,n_filters_time,filter_time_length,n_filters_spat,pool_time_length,pool_time_stride,drop_prob,learning_rate_range,decay_range,accuracy
16,32,31,41,51,15,0.6000000000000001,0.0825,0.0007875,71.64351851851853
17,52,27,28,76,25,0.3,0.0925,0.0001125,67.36111111111111
18,54,28,39,69,17,0.4,0.0125,0.00045,70.29320987654323
19,48,27,34,63,14,0.5,0.0925,0.0,70.5246913580247
20,28,29,41,74,12,0.4,0.0725,0.0003375,69.7145061728395
21,40,20,38,50,26,0.2,0.0225,0.0007875,66.93672839506172
22,34,22,51,78,22,0.2,0.0325,0.0001125,67.63117283950618
23,45,11,34,67,19,0.8,0.0925,0.000225,69.63734567901234
24,41,33,35,62,27,0.2,0.0125,0.0009,66.93672839506173
25,31,27,43,53,17,0.5,0.0225,0.0,70.91049382716051
26,31,29,30,63,24,0.6000000000000001,0.0725,0.0001125,70.71759259259257
27,30,21,39,56,23,0.8,0.0925,0.0009,71.33487654320989
28,38,13,31,56,28,0.3,0.0925,0.000225,67.20679012345678
29,31,23,51,66,14,0.3,0.0125,0.0005625,69.56018518518519
30,27,11,49,73,25,0.4,0.0725,0.00045,67.82407407407408
31,37,32,46,70,11,0.2,0.0525,0.0009,70.33179012345678
32,43,27,49,65,15,0.5,0.0525,0.0003375,69.94598765432099
33,42,27,46,64,10,0.3,0.0525,0.00045,71.75925925925925
34,44,11,32,66,19,0.4,0.0625,0.0007875,69.09722222222223
35,54,11,39,57,27,0.3,0.0925,0.0003375,66.3966049382716
36,25,10,33,53,27,0.8,0.0325,0.0003375,74.0354938271605
37,34,34,33,54,13,0.7000000000000002,0.0525,0.0005625,71.60493827160492
38,26,13,29,65,27,0.2,0.0525,0.00045,66.89814814814814
39,31,22,51,63,12,0.4,0.0525,0.0009,70.71759259259258
40,28,26,28,52,29,0.3,0.0225,0.0001125,67.28395061728395
41,44,16,45,60,13,0.8,0.0825,0.000675,69.75308641975307
42,31,30,40,69,29,0.8,0.0825,0.0009,73.30246913580248
43,54,31,48,69,28,0.7000000000000002,0.0825,0.00045,70.06172839506172
44,30,17,32,64,27,0.8,0.0325,0.0003375,72.99382716049382
45,31,25,25,76,29,0.7000000000000002,0.0625,0.000225,72.2608024691358
46,52,16,37,60,12,0.6000000000000001,0.0325,0.0005625,70.5246913580247
47,35,15,46,62,17,0.5,0.0325,0.0005625,69.59876543209877
48,50,22,28,74,18,0.8,0.0125,0.000225,71.99074074074073
49,26,22,28,71,28,0.8,0.0725,0.0009,73.45679012345678
50,38,35,33,53,11,0.4,0.0525,0.000675,70.98765432098766
51,51,25,37,52,25,0.3,0.0125,0.0007875,69.94598765432097
52,42,11,37,59,22,0.7000000000000002,0.0425,0.0001125,70.75617283950618
53,25,12,51,63,16,0.8,0.0425,0.0007875,71.52777777777777
54,37,28,26,76,13,0.3,0.0625,0.0001125,70.56327160493828
55,46,15,46,58,29,0.7000000000000002,0.0225,0.0009,72.33796296296298
56,25,34,51,52,13,0.2,0.0925,0.0007875,69.67592592592592
57,34,27,34,68,15,0.8,0.0625,0.0007875,72.14506172839506
58,25,29,41,65,18,0.6000000000000001,0.0625,0.000675,70.64043209876543
59,31,16,29,50,12,0.8,0.0525,0.0009,71.37345679012346
60,53,11,37,53,19,0.7000000000000002,0.0925,0.000225,70.1003086419753
61,43,16,35,76,16,0.6000000000000001,0.0225,0.000225,70.91049382716048
62,50,35,47,65,15,0.6000000000000001,0.0325,0.0007875,70.79475308641976
63,50,14,51,50,25,0.5,0.0625,0.0003375,70.60185185185185
64,25,30,38,57,28,0.2,0.0325,0.000675,66.12654320987654
65,53,29,29,50,14,0.5,0.0825,0.00045,70.37037037037037
66,54,32,50,63,13,0.4,0.0925,0.000225,68.20987654320987
67,27,15,42,69,28,0.8,0.0725,0.0,72.14506172839506
68,42,15,26,56,12,0.4,0.0225,0.0003375,68.59567901234567
69,38,19,49,54,25,0.6000000000000001,0.0425,0.000225,69.90740740740742
70,39,16,43,57,11,0.2,0.0725,0.0005625,68.63425925925925
71,31,27,49,77,25,0.3,0.0625,0.000225,65.35493827160494
72,41,24,35,51,15,0.5,0.0525,0.000675,70.40895061728395
73,46,26,40,56,27,0.4,0.0525,0.000225,67.5925925925926
74,54,28,39,53,25,0.6000000000000001,0.0525,0.0005625,70.60185185185185
75,41,35,45,72,19,0.8,0.0325,0.0005625,71.6820987654321
76,41,27,38,79,16,0.2,0.0525,0.0,68.59567901234568
77,38,33,39,53,18,0.2,0.0125,0.0,68.86574074074073
78,51,10,44,70,13,0.2,0.0225,0.0009,68.01697530864197
79,33,21,43,82,24,0.6000000000000001,0.0625,0.0001125,69.40586419753086
80,52,11,29,64,10,0.2,0.0625,0.0,68.32561728395062
81,45,10,44,70,26,0.8,0.0625,0.0,72.45370370370371
82,41,27,46,77,12,0.5,0.0825,0.0007875,70.83333333333333
83,31,32,46,82,28,0.3,0.0525,0.0005625,65.20061728395062
84,28,33,29,55,27,0.8,0.0125,0.000675,73.49537037037038
85,39,22,39,79,16,0.5,0.0725,0.0009,69.71450617283952
86,33,22,43,60,11,0.3,0.0525,0.0005625,70.17746913580248
87,50,26,45,79,26,0.5,0.0325,0.0007875,67.97839506172839
88,31,28,39,82,28,0.4,0.0425,0.0007875,66.82098765432099
89,37,10,47,77,25,0.3,0.0425,0.000675,67.74691358024691
90,44,24,37,59,11,0.4,0.0325,0.00045,70.33179012345678
91,32,35,37,76,13,0.2,0.0625,0.0001125,69.21296296296296
92,29,22,48,52,17,0.6000000000000001,0.0625,0.0001125,71.91358024691357
93,36,31,26,58,15,0.3,0.0925,0.0,69.05864197530863
94,36,29,42,63,15,0.5,0.0925,0.0003375,69.7145061728395
95,40,32,40,74,11,0.5,0.0825,0.0001125,70.25462962962962
96,50,19,29,60,15,0.7000000000000002,0.0825,0.000675,69.59876543209876
97,37,24,30,50,13,0.8,0.0725,0.0001125,70.87191358024693
98,40,21,33,68,16,0.4,0.0925,0.00045,70.48611111111113
99,32,20,42,70,29,0.4,0.0325,0.0009,67.32253086419752
100,39,15,27,72,17,0.8,0.0325,0.000675,70.44753086419752
0,40,25,40,75,15,0.5,0.0625,0.0,71.91358
1,51,21,49,73,10,0.5,0.0925,0.000675,69.52160493827161
2,26,10,46,62,27,0.2,0.0125,0.0009,67.74691358024693
3,41,19,29,82,17,0.2,0.0625,0.0003375,67.74691358024693
4,42,13,25,79,21,0.8,0.0725,0.000225,70.87191358024691
5,28,29,25,54,13,0.6000000000000001,0.0325,0.0001125,71.83641975308642
6,47,20,50,51,16,0.7000000000000002,0.0925,0.0007875,70.71759259259258
7,51,35,46,72,10,0.5,0.0425,0.0007875,71.14197530864197
8,31,22,41,69,18,0.4,0.0925,0.0005625,70.33179012345678
9,35,25,40,54,14,0.8,0.0825,0.0009,71.41203703703702
10,42,12,31,79,23,0.8,0.0125,0.0007875,70.94907407407408
11,51,35,50,77,22,0.7000000000000002,0.0925,0.0001125,70.40895061728395
12,28,33,36,62,17,0.8,0.0725,0.0007875,72.2608024691358
13,51,35,38,62,14,0.2,0.0425,0.0005625,67.7854938271605
14,28,27,50,59,18,0.7000000000000002,0.0125,0.0001125,71.64351851851853
15,39,23,47,66,29,0.3,0.0825,0.0003375,65.08487654320987
16,52,23,47,70,24,0.7000000000000002,0.0125,0.0001125,71.14197530864197
17,33,11,35,82,19,0.6000000000000001,0.0925,0.000675,69.98456790123457
18,53,24,37,54,21,0.3,0.0625,0.00045,68.47993827160494
19,36,12,49,65,26,0.2,0.0625,0.0,67.09104938271605
20,45,10,31,82,23,0.7000000000000002,0.0125,0.0001125,70.94907407407408
21,27,20,52,80,25,0.6000000000000001,0.0825,0.00045,69.21296296296296
22,41,21,37,54,29,0.4,0.0925,0.0005625,67.74691358024691
23,39,26,43,71,28,0.2,0.0125,0.0007875,66.78240740740742
24,49,11,46,53,10,0.8,0.0625,0.00045,69.29012345679013
25,37,27,37,82,19,0.5,0.0225,0.0007875,70.13888888888889
26,31,34,37,59,17,0.7000000000000002,0.0825,0.000675,71.4891975308642
27,40,32,36,60,29,0.5,0.0625,0.000675,68.51851851851852
28,54,17,28,76,12,0.5,0.0125,0.0,69.44444444444444
29,35,24,50,73,22,0.3,0.0625,0.0009,68.13271604938271
30,44,11,30,66,13,0.8,0.0925,0.0009,68.20987654320987
31,52,30,34,78,14,0.6000000000000001,0.0125,0.0003375,71.14197530864197
32,44,25,40,74,26,0.8,0.0825,0.0003375,71.64351851851852
33,25,22,49,76,18,0.2,0.0725,0.0001125,68.28703703703702
34,47,31,34,68,27,0.7000000000000002,0.0925,0.0007875,70.75617283950618
35,45,21,31,65,27,0.3,0.0525,0.0005625,67.05246913580247
36,41,31,41,62,13,0.4,0.0225,0.000675,70.52469135802468
37,25,30,34,63,20,0.5,0.0325,0.000675,70.83333333333333
38,30,20,26,59,26,0.3,0.0925,0.000675,67.20679012345678
39,43,22,41,82,18,0.7000000000000002,0.0925,0.0007875,70.64043209876543
40,33,30,26,74,17,0.8,0.0225,0.0,72.53086419753087
41,44,12,30,70,23,0.6000000000000001,0.0925,0.0005625,69.7145061728395
42,52,17,45,57,17,0.5,0.0525,0.0005625,69.83024691358024
43,31,24,27,59,27,0.8,0.0825,0.00045,72.68518518518518
44,41,27,25,57,23,0.8,0.0225,0.0,73.10956790123458
45,46,29,40,82,12,0.6000000000000001,0.0925,0.000225,70.91049382716048
46,32,27,52,65,18,0.2,0.0725,0.0007875,68.47993827160494
47,28,18,28,64,11,0.5,0.0825,0.0,70.06172839506172
48,48,28,30,54,25,0.4,0.0625,0.0007875,69.02006172839506
49,47,18,53,63,17,0.8,0.0225,0.000225,71.10339506172839
50,38,14,26,82,25,0.8,0.0425,0.0001125,71.91358024691358
51,53,31,28,75,22,0.3,0.0425,0.0005625,67.90123456790123
52,46,15,46,55,16,0.4,0.0425,0.0005625,69.7145061728395
53,43,19,26,70,13,0.7000000000000002,0.0425,0.0003375,70.60185185185186
54,41,23,27,81,22,0.7000000000000002,0.0425,0.0007875,70.29320987654322
55,41,32,46,69,13,0.2,0.0525,0.0001125,69.3287037037037
56,44,18,29,72,12,0.5,0.0825,0.00045,70.33179012345678
57,37,24,46,75,16,0.5,0.0425,0.0009,70.21604938271604
58,52,16,28,80,26,0.5,0.0725,0.0003375,68.9429012345679
59,52,15,39,63,15,0.2,0.0225,0.000675,68.98148148148148
60,54,32,41,50,13,0.5,0.0625,0.0003375,70.91049382716048
61,30,32,35,66,11,0.2,0.0225,0.0003375,71.02623456790123
62,43,13,49,50,12,0.2,0.0325,0.00045,68.86574074074073
63,31,29,40,71,26,0.3,0.0625,0.000675,66.0108024691358
64,34,34,46,71,20,0.6000000000000001,0.0225,0.00045,71.45061728395062
65,37,29,33,66,16,0.7000000000000002,0.0925,0.0009,70.17746913580247
66,47,16,27,66,26,0.8,0.0725,0.0007875,70.40895061728395
67,25,15,28,68,25,0.3,0.0825,0.0007875,67.20679012345678
68,29,33,40,61,23,0.8,0.0725,0.0009,72.64660493827161
69,42,26,53,58,24,0.2,0.0425,0.0007875,66.5895061728395
70,44,21,41,82,10,0.7000000000000002,0.0325,0.0007875,71.06481481481481
71,45,32,38,58,19,0.2,0.0725,0.000675,67.93981481481482
72,51,19,53,74,25,0.7000000000000002,0.0125,0.0,71.18055555555556
73,46,23,33,63,15,0.5,0.0725,0.0009,69.32870370370371
74,38,17,43,51,18,0.6000000000000001,0.0325,0.0003375,69.59876543209877
75,41,24,39,58,19,0.6000000000000001,0.0525,0.000225,71.21913580246913
76,38,16,42,72,24,0.7000000000000002,0.0325,0.0009,71.06481481481482
77,34,31,45,70,21,0.8,0.0925,0.0,71.14197530864197
78,26,14,28,53,20,0.5,0.0125,0.00045,71.41203703703704
79,54,22,49,60,11,0.6000000000000001,0.0125,0.000675,70.67901234567901
80,33,17,39,57,14,0.2,0.0525,0.000225,69.36728395061729
81,47,11,38,75,19,0.3,0.0725,0.0001125,68.17129629629629
82,34,12,31,63,14,0.4,0.0425,0.0007875,69.09722222222223
83,35,33,50,53,13,0.6000000000000001,0.0925,0.00045,71.56635802469137
84,32,10,29,71,23,0.3,0.0625,0.0003375,68.09413580246914
85,29,14,33,67,29,0.8,0.0225,0.000675,73.14814814814815
86,31,11,43,64,23,0.3,0.0925,0.0009,68.75
87,45,33,32,53,29,0.3,0.0425,0.0003375,68.20987654320987
88,38,34,26,78,26,0.5,0.0425,0.0003375,69.36728395061728
89,42,16,42,71,15,0.5,0.0225,0.0001125,69.7145061728395
90,37,24,44,56,25,0.7000000000000002,0.0525,0.0003375,71.29629629629629
91,41,16,28,79,16,0.5,0.0325,0.0001125,69.83024691358025
92,51,11,52,57,22,0.5,0.0525,0.0009,70.40895061728396
93,29,26,43,59,11,0.4,0.0625,0.0,70.7175925925926
94,49,34,39,61,26,0.7000000000000002,0.0325,0.00045,70.94907407407408
95,29,29,30,74,21,0.2,0.0625,0.0009,68.20987654320987
96,27,17,44,61,29,0.8,0.0425,0.0003375,73.0324074074074
97,27,13,28,65,22,0.4,0.0425,0.0003375,68.20987654320987
98,47,25,31,58,19,0.4,0.0325,0.0003375,70.37037037037038
99,34,33,49,58,23,0.6000000000000001,0.0225,0.0007875,70.98765432098764
100,48,31,29,75,13,0.5,0.0525,0.0009,70.67901234567901
0,40,25,40,75,15,0.5,0.0625,0.0,71.91358
1,47,20,39,59,29,0.6000000000000001,0.0425,0.0009,70.48611111111113
2,48,31,38,73,17,0.2,0.0325,0.00045,68.71141975308642
3,27,15,34,51,17,0.4,0.0825,0.0005625,68.47993827160494
4,25,10,30,82,22,0.7000000000000002,0.0825,0.0009,70.5246913580247
5,31,14,45,78,12,0.2,0.0525,0.0003375,69.56018518518518
6,47,13,39,62,24,0.3,0.0925,0.0,67.55401234567903
7,29,27,33,71,12,0.2,0.0325,0.00045,70.37037037037038
8,48,33,41,60,13,0.6000000000000001,0.0325,0.0,71.75925925925927
9,42,23,33,52,15,0.8,0.0925,0.0005625,70.29320987654322
10,35,21,30,79,28,0.8,0.0325,0.0001125,73.53395061728396
11,41,26,52,82,18,0.6000000000000001,0.0225,0.0005625,70.52469135802468
12,34,29,25,81,18,0.5,0.0525,0.0,69.36728395061728
13,41,25,27,62,14,0.4,0.0625,0.00045,70.9104938271605
14,40,17,40,63,22,0.4,0.0725,0.0003375,68.51851851851852
15,26,31,47,51,27,0.7000000000000002,0.0325,0.000225,72.02932098765433
16,41,18,45,79,13,0.7000000000000002,0.0425,0.0005625,70.56327160493827
17,38,33,32,82,20,0.3,0.0125,0.000675,69.59876543209877
18,27,29,33,57,21,0.6000000000000001,0.0425,0.000225,71.75925925925927
19,41,28,34,76,11,0.5,0.0325,0.0001125,70.79475308641975
20,25,26,28,63,29,0.4,0.0825,0.0009,67.32253086419753
21,38,22,41,79,20,0.6000000000000001,0.0725,0.0009,69.7145061728395
22,53,19,40,74,23,0.6000000000000001,0.0825,0.00045,70.02314814814815
23,53,19,52,68,22,0.5,0.0925,0.0007875,69.29012345679013
24,41,34,39,62,26,0.8,0.0625,0.0007875,72.37654320987654
25,27,11,41,50,17,0.6000000000000001,0.0725,0.0005625,69.48302469135803
26,30,23,38,72,24,0.8,0.0125,0.0005625,72.22222222222223
27,26,21,45,60,20,0.6000000000000001,0.0225,0.0007875,70.25462962962962
28,35,17,40,56,17,0.5,0.0625,0.000675,70.02314814814815
29,40,11,26,81,28,0.2,0.0625,0.0009,65.12345679012346
30,50,18,47,57,15,0.5,0.0725,0.0007875,70.17746913580247
31,38,10,26,59,17,0.8,0.0125,0.0007875,71.4891975308642
32,34,12,43,68,28,0.2,0.0625,0.0009,65.66358024691358
33,33,28,34,77,15,0.4,0.0225,0.000225,70.17746913580248
34,51,14,51,58,15,0.8,0.0725,0.0005625,71.10339506172839
35,52,34,40,74,16,0.4,0.0725,0.0005625,69.75308641975307
36,43,15,48,63,14,0.7000000000000002,0.0225,0.00045,70.94907407407408
37,47,28,35,68,22,0.6000000000000001,0.0525,0.0009,70.83333333333331
38,53,34,28,53,29,0.7000000000000002,0.0225,0.0007875,74.0354938271605
39,51,15,50,54,28,0.6000000000000001,0.0725,0.00045,71.60493827160492
40,29,33,46,67,14,0.4,0.0725,0.0003375,69.94598765432097
41,54,23,31,59,14,0.4,0.0525,0.000675,70.25462962962963
42,34,24,50,63,17,0.7000000000000002,0.0325,0.0003375,71.41203703703702
43,35,31,30,65,13,0.8,0.0225,0.0003375,72.49228395061729
44,52,19,31,53,18,0.8,0.0825,0.0003375,68.32561728395062
45,47,33,32,71,22,0.8,0.0825,0.0009,70.83333333333333
46,28,13,33,63,24,0.2,0.0425,0.00045,68.20987654320987
47,32,19,48,66,22,0.5,0.0325,0.000675,69.29012345679013
48,51,18,50,81,25,0.7000000000000002,0.0825,0.000225,70.67901234567903
49,43,28,27,71,10,0.4,0.0425,0.0005625,71.33487654320987
50,27,18,50,76,10,0.2,0.0725,0.0007875,69.86882716049382
51,49,22,49,77,16,0.8,0.0725,0.0009,71.95216049382717
52,33,13,45,53,16,0.5,0.0925,0.0,69.52160493827161
53,27,25,41,75,16,0.4,0.0625,0.0,69.98456790123458
54,32,33,52,82,12,0.2,0.0125,0.0001125,70.40895061728395
55,53,30,39,82,10,0.7000000000000002,0.0525,0.0007875,71.21913580246913
56,40,13,51,65,10,0.5,0.0825,0.0007875,69.05864197530863
57,34,15,53,74,19,0.2,0.0425,0.0,67.51543209876543
58,53,31,35,68,18,0.8,0.0925,0.000675,71.91358024691358
59,31,19,53,79,29,0.7000000000000002,0.0725,0.0003375,69.44444444444444
60,25,33,25,78,13,0.2,0.0925,0.0005625,68.24845679012346
61,46,33,46,53,16,0.5,0.0225,0.0,70.52469135802468
62,41,15,25,61,17,0.6000000000000001,0.0925,0.0009,69.02006172839506
63,26,34,45,64,14,0.8,0.0625,0.000675,73.0324074074074
64,53,22,28,58,27,0.5,0.0325,0.00045,70.67901234567901
65,27,30,27,59,25,0.3,0.0725,0.000225,67.47685185185185
66,48,32,43,60,15,0.7000000000000002,0.0325,0.0001125,71.87500000000001
67,28,24,30,65,11,0.3,0.0325,0.0001125,70.56327160493828
68,44,33,49,64,15,0.4,0.0125,0.000675,70.71759259259258
69,51,20,29,57,13,0.6000000000000001,0.0325,0.000225,70.33179012345677
70,47,25,34,76,11,0.4,0.0325,0.0,70.94907407407408
71,28,28,28,66,18,0.4,0.0725,0.0,69.94598765432097
72,49,22,29,82,29,0.2,0.0125,0.000675,68.28703703703704
73,45,12,33,76,25,0.8,0.0325,0.00045,72.06790123456791
74,51,29,33,64,18,0.2,0.0925,0.000225,69.48302469135803
75,31,17,52,65,17,0.8,0.0625,0.0,70.40895061728395
76,51,13,30,60,19,0.8,0.0125,0.0003375,71.2962962962963
77,33,27,41,79,11,0.5,0.0925,0.000675,70.87191358024693
78,25,16,31,59,22,0.2,0.0625,0.0007875,67.28395061728395
79,28,18,39,51,27,0.4,0.0325,0.000225,69.21296296296298
80,40,27,33,68,14,0.8,0.0125,0.000225,71.83641975308643
81,31,24,48,74,27,0.7000000000000002,0.0225,0.0007875,70.9104938271605
82,43,11,36,64,20,0.3,0.0325,0.000675,68.98148148148148
83,45,11,31,62,19,0.6000000000000001,0.0825,0.0003375,69.94598765432099
84,42,33,27,74,28,0.4,0.0525,0.00045,68.28703703703704
85,25,17,32,74,29,0.5,0.0325,0.000225,69.40586419753086
86,30,21,53,72,10,0.8,0.0425,0.0001125,71.45061728395062
87,36,31,40,80,15,0.6000000000000001,0.0225,0.0003375,70.64043209876542
88,25,24,45,55,15,0.8,0.0125,0.0001125,72.18364197530863
89,37,15,53,66,29,0.7000000000000002,0.0525,0.0007875,71.72067901234567
90,40,31,25,73,29,0.4,0.0825,0.0009,67.5925925925926
91,47,16,38,65,17,0.8,0.0225,0.0,71.33487654320987
92,53,32,38,60,25,0.4,0.0725,0.00045,68.67283950617283
93,28,10,51,58,28,0.8,0.0625,0.0,72.33796296296296
94,39,24,42,57,12,0.5,0.0225,0.0009,71.29629629629629
95,43,12,32,68,18,0.4,0.0625,0.0001125,68.09413580246914
96,48,17,52,63,19,0.6000000000000001,0.0925,0.00045,68.75
97,40,27,47,62,27,0.6000000000000001,0.0825,0.0007875,69.83024691358025
98,26,33,32,53,21,0.6000000000000001,0.0125,0.0007875,71.87499999999999
99,27,14,37,62,26,0.4,0.0325,0.0009,69.86882716049382
100,33,20,38,80,18,0.3,0.0425,0.000675,68.63425925925925
0,40,25,40,75,15,0.5,0.0625,0.0,71.91358
1,28,29,45,65,13,0.7000000000000002,0.0525,0.0007875,72.37654320987654
2,34,29,47,71,21,0.5,0.0825,0.000675,70.02314814814815
3,32,15,53,73,21,0.2,0.0225,0.0001125,68.17129629629629
4,50,18,38,73,10,0.7000000000000002,0.0725,0.0,70.56327160493827
5,34,23,29,63,19,0.2,0.0925,0.000225,67.51543209876543
6,39,18,42,59,20,0.2,0.0325,0.0005625,67.0138888888889
7,26,19,31,70,27,0.8,0.0125,0.000675,73.6496913580247
8,54,11,41,58,25,0.4,0.0925,0.000225,69.44444444444444
9,35,22,42,76,13,0.7000000000000002,0.0425,0.000225,71.6820987654321
10,34,12,25,64,19,0.4,0.0125,0.0,68.86574074074075
11,37,18,44,57,27,0.4,0.0225,0.0003375,68.98148148148148
12,31,21,53,57,24,0.2,0.0525,0.0,66.04938271604938
13,50,24,42,67,20,0.3,0.0325,0.0001125,68.3641975308642
14,26,29,37,53,23,0.3,0.0425,0.0,68.59567901234568
15,31,26,48,51,14,0.4,0.0725,0.000225,70.02314814814815
16,37,25,33,78,20,0.2,0.0225,0.000225,68.75
17,25,30,42,66,14,0.2,0.0325,0.00045,70.10030864197532
18,25,25,35,50,12,0.2,0.0325,0.0001125,70.02314814814815
19,52,15,36,56,28,0.5,0.0325,0.0007875,70.1003086419753
20,38,21,45,59,14,0.6000000000000001,0.0325,0.00045,70.44753086419752
21,32,29,28,73,20,0.8,0.0225,0.0009,72.91666666666669
22,26,11,46,60,22,0.8,0.0425,0.0007875,72.22222222222223
23,49,30,52,54,28,0.2,0.0625,0.0001125,64.12037037037038
24,51,33,40,59,13,0.2,0.0725,0.0009,70.06172839506172
25,39,21,52,80,17,0.6000000000000001,0.0425,0.0001125,69.94598765432097
26,27,32,51,81,26,0.7000000000000002,0.0325,0.0007875,69.63734567901234
27,33,32,47,69,23,0.8,0.0625,0.0005625,71.37345679012346
28,52,34,49,73,26,0.8,0.0825,0.00045,72.22222222222223
29,36,20,41,68,15,0.6000000000000001,0.0825,0.000675,71.56635802469135
30,28,32,50,57,14,0.7000000000000002,0.0725,0.0003375,71.64351851851852
31,40,28,53,82,27,0.6000000000000001,0.0125,0.0001125,69.48302469135803
32,37,15,52,64,22,0.6000000000000001,0.0225,0.00045,70.29320987654322
33,27,11,42,50,28,0.7000000000000002,0.0825,0.0001125,70.83333333333333
34,26,29,26,54,20,0.2,0.0225,0.0003375,68.51851851851852
35,38,13,53,77,27,0.2,0.0725,0.0001125,64.62191358024691
36,45,11,26,70,27,0.8,0.0625,0.000225,70.60185185185186
37,46,20,51,76,20,0.6000000000000001,0.0125,0.000225,69.05864197530863
38,52,20,25,55,25,0.5,0.0725,0.0001125,68.98148148148148
39,41,13,35,61,24,0.6000000000000001,0.0125,0.0009,70.44753086419753
40,28,12,52,74,25,0.4,0.0625,0.00045,67.93981481481482
41,44,22,52,53,13,0.7000000000000002,0.0425,0.000675,70.83333333333334
42,44,23,48,60,10,0.6000000000000001,0.0925,0.0003375,70.17746913580248
43,50,15,32,68,17,0.3,0.0225,0.0009,69.56018518518519
44,29,13,36,71,11,0.7000000000000002,0.0225,0.00045,70.98765432098766
45,54,23,28,64,26,0.5,0.0525,0.00045,70.25462962962963
46,51,11,53,71,14,0.4,0.0325,0.0003375,68.67283950617283
47,29,12,32,58,15,0.7000000000000002,0.0525,0.00045,70.06172839506172
48,41,30,52,55,13,0.5,0.0925,0.0009,70.7175925925926
49,28,12,42,77,25,0.5,0.0125,0.0007875,70.33179012345678
50,37,26,41,61,17,0.3,0.0925,0.0001125,68.67283950617285
51,50,32,46,52,16,0.2,0.0225,0.0007875,68.98148148148148
52,26,12,38,82,12,0.6000000000000001,0.0825,0.0003375,68.98148148148148
53,46,33,41,82,13,0.5,0.0925,0.00045,69.05864197530865
54,26,32,48,55,12,0.6000000000000001,0.0425,0.0,70.67901234567901
55,38,17,30,66,21,0.2,0.0725,0.00045,66.55092592592592
56,44,21,27,73,15,0.5,0.0325,0.0,68.75
57,50,33,37,77,26,0.7000000000000002,0.0425,0.00045,71.91358024691357
58,26,16,50,75,11,0.6000000000000001,0.0125,0.0009,70.94907407407408
59,30,15,34,52,26,0.3,0.0725,0.000675,68.40277777777777
60,33,34,37,82,13,0.2,0.0925,0.0009,68.28703703703702
61,29,29,46,69,29,0.2,0.0425,0.0007875,63.92746913580246
62,39,13,49,80,23,0.7000000000000002,0.0825,0.0003375,68.82716049382717
63,38,34,47,78,10,0.7000000000000002,0.0625,0.000675,72.10648148148148
64,52,32,37,59,25,0.8,0.0825,0.0003375,71.14197530864197
65,44,24,49,72,26,0.3,0.0125,0.0001125,68.71141975308642
66,36,19,50,68,20,0.4,0.0425,0.000675,68.71141975308643
67,26,19,28,81,26,0.5,0.0425,0.0009,69.75308641975307
68,54,30,29,73,22,0.5,0.0325,0.0005625,70.37037037037038
69,36,14,32,54,24,0.2,0.0725,0.0003375,69.21296296296296
70,32,32,45,59,25,0.5,0.0425,0.0007875,68.78858024691358
71,46,31,39,57,27,0.3,0.0325,0.0009,67.59259259259258
72,52,17,47,68,17,0.8,0.0925,0.0005625,69.94598765432099
73,34,31,41,82,12,0.6000000000000001,0.0225,0.0009,72.02932098765433
74,46,29,43,66,15,0.4,0.0225,0.0009,71.25771604938271
75,48,15,42,77,24,0.5,0.0325,0.000675,68.28703703703704
76,26,16,34,78,20,0.6000000000000001,0.0125,0.0005625,70.29320987654322
77,53,26,42,58,16,0.3,0.0425,0.00045,69.25154320987654
78,28,25,45,67,19,0.4,0.0325,0.0009,69.40586419753086
79,41,29,33,53,12,0.3,0.0925,0.0009,69.44444444444446
80,44,12,42,67,17,0.8,0.0425,0.0009,71.14197530864197
81,30,28,46,58,29,0.5,0.0525,0.000225,68.67283950617285
82,25,19,32,71,24,0.3,0.0825,0.000225,67.55401234567901
83,50,12,31,61,14,0.2,0.0225,0.000225,69.02006172839506
84,34,26,45,81,11,0.7000000000000002,0.0125,0.00045,71.72067901234567
85,54,18,37,72,20,0.5,0.0625,0.000225,69.40586419753086
86,45,32,29,69,28,0.6000000000000001,0.0825,0.0007875,70.44753086419752
87,32,16,47,50,24,0.6000000000000001,0.0425,0.0003375,70.13888888888889
88,31,28,33,55,23,0.6000000000000001,0.0625,0.0,71.45061728395062
89,30,14,31,53,11,0.7000000000000002,0.0925,0.0007875,70.1003086419753
90,43,21,30,63,17,0.2,0.0325,0.0009,69.1358024691358
91,33,21,42,58,24,0.4,0.0425,0.00045,69.02006172839508
92,38,34,51,57,11,0.5,0.0425,0.000675,71.6820987654321
93,38,28,32,61,27,0.5,0.0825,0.00045,69.09722222222221
94,40,19,42,63,23,0.5,0.0325,0.0,68.78858024691357
95,45,19,41,58,18,0.5,0.0825,0.000675,69.09722222222223
96,46,14,31,59,18,0.4,0.0725,0.0,69.40586419753087
97,31,13,32,65,20,0.5,0.0325,0.0005625,69.75308641975309
98,37,26,37,71,28,0.7000000000000002,0.0525,0.0001125,71.75925925925925
99,39,24,46,78,10,0.8,0.0225,0.0,72.14506172839506
100,37,29,28,73,23,0.8,0.0825,0.0007875,72.18364197530863
0,40,25,40,75,15,0.5,0.0625,0.0,71.91358
1,26,35,38,53,18,0.4,0.0125,0.0007875,69.56018518518518
2,33,11,49,75,20,0.3,0.0225,0.00045,68.1712962962963
