670,0.67,195,1.0
670,0.67,225,1.0
670,0.67,240,1.0
670,0.7,165,1.0
670,0.7,180,1.0
670,0.7,195,1.0
670,0.7,210,1.0
670,0.7,240,1.0
670,0.73,165,1.0
670,0.73,180,1.0
670,0.73,195,1.0
670,0.73,210,1.0
670,0.73,225,1.07
670,0.73,225,1.09
680,0.64,165,1.0
680,0.64,180,1.0
680,0.64,195,1.0
680,0.64,210,1.0
680,0.64,225,1.0
680,0.64,240,1.0
680,0.67,165,1.0
680,0.67,180,1.0
680,0.67,195,1.0
680,0.67,210,1.09
680,0.67,225,1.0
680,0.67,240,1.0
680,0.7,165,1.0
680,0.7,180,1.0
680,0.7,195,1.0
680,0.7,210,1.0
680,0.7,225,1.09
680,0.7,240,1.0
680,0.73,165,1.0
680,0.73,180,1.0
680,0.73,195,1.0
680,0.73,210,1.0
680,0.73,225,1.0
680,0.73,240,1.09
690,0.64,165,1.0
690,0.64,180,1.0
690,0.64,195,1.0
690,0.64,210,1.07
690,0.64,210,1.09
690,0.64,225,1.0
690,0.64,240,1.0
690,0.67,165,1.0
690,0.67,180,1.0
690,0.67,195,1.0
690,0.67,210,1.0
690,0.67,240,1.0
690,0.7,165,1.0
690,0.7,180,1.0
690,0.7,195,1.0
690,0.7,210,1.0
690,0.7,225,1.0
690,0.73,165,1.0
690,0.73,180,1.0
690,0.73,195,1.0
690,0.73,210,1.0
690,0.73,225,1.0
690,0.73,240,1.0
700,0.64,165,1.0
700,0.64,180,1.0
700,0.64,195,1.0
700,0.64,210,1.0
700,0.64,225,1.0
700,0.64,240,1.0
700,0.67,165,1.0
700,0.67,180,1.0
700,0.67,195,1.0
700,0.67,210,1.0
700,0.67,225,1.01
700,0.67,225,1.03
700,0.67,225,1.05
700,0.67,225,1.07
700,0.67,225,1.09
700,0.67,240,1.01
700,0.67,240,1.03
700,0.67,240,1.05
700,0.67,240,1.07
700,0.67,240,1.09
700,0.7,165,1.0
700,0.7,180,1.0
700,0.7,195,1.0
700,0.7,210,1.0
700,0.7,225,1.0
700,0.7,240,1.05
700,0.7,240,1.07
700,0.7,240,1.09
700,0.73,165,1.0
700,0.73,180,1.0
700,0.73,195,1.0
700,0.73,210,1.0
700,0.73,225,1.0
700,0.73,240,1.0
710,0.64,165,1.0
710,0.64,180,1.0
710,0.64,195,1.0
710,0.64,210,1.0
710,0.64,225,1.0
710,0.64,240,1.0
710,0.67,165,1.0
710,0.67,180,1.0
710,0.67,195,1.0
710,0.67,210,1.0
710,0.67,225,1.0
710,0.67,240,1.0
710,0.7,165,1.0
710,0.7,180,1.0
710,0.7,195,1.0
710,0.7,210,1.0
710,0.7,225,1.0
710,0.7,240,1.0
710,0.73,165,1.0
710,0.73,180,1.0
710,0.73,195,1.0
710,0.73,210,1.0
710,0.73,225,1.0
710,0.73,240,1.0
720,0.64,165,1.0
720,0.64,180,1.0
720,0.64,195,1.0
720,0.64,210,1.0
720,0.64,225,1.0
720,0.64,240,1.0
720,0.67,165,1.0
720,0.67,180,1.0
720,0.67,195,1.0
720,0.67,210,1.0
720,0.67,225,1.0
720,0.67,240,1.0
720,0.7,165,1.0
720,0.7,180,1.0
720,0.7,195,1.0
720,0.7,210,1.0
720,0.7,225,1.0
720,0.7,240,1.0
720,0.73,165,1.0
720,0.73,180,1.0
720,0.73,195,1.0
720,0.73,210,1.0
720,0.73,225,1.0
720,0.73,240,1.0
730,0.64,165,1.0
730,0.64,180,1.0
730,0.64,195,1.0
730,0.64,210,1.0
730,0.64,225,1.0
730,0.64,240,1.0
730,0.67,165,1.0
730,0.67,180,1.0
