param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,accuracy,subject_id,avg_accuracy
n_filters_time,filter_time_length,n_filters_spat,pool_time_length,pool_time_stride,drop_prob,learning_rate_range,decay_range,accuracy,subject_id,0.0
39,25,35,58,20,0.6000000000000001,0.0525,0.0005625,0.525224829105648,3,0.504665673993977
36,18,36,76,10,0.4,0.0925,0.0,0.08636124891430841,1,0.4279940648821472
36,18,36,76,10,0.4,0.0925,0.0,0.6193759697708414,2,0.4279940648821472
36,18,36,76,10,0.4,0.0925,0.0,0.5782449759612919,3,0.4279940648821472
50,15,50,65,29,0.7000000000000002,0.0625,0.0,0.1336052591706312,1,0.3945562015711784
50,15,50,65,29,0.7000000000000002,0.0625,0.0,0.440435098724091,2,0.3945562015711784
50,15,50,65,29,0.7000000000000002,0.0625,0.0,0.6096282468188131,3,0.3945562015711784
35,14,39,75,23,0.4,0.0225,0.0005625,0.4052379061599093,1,0.5370077890863534
35,14,39,75,23,0.4,0.0225,0.0005625,0.5323940855305778,2,0.5370077890863534
35,14,39,75,23,0.4,0.0225,0.0005625,0.6733913755685731,3,0.5370077890863534
49,34,45,63,13,0.2,0.0825,0.0005625,0.1046520993387411,1,0.28315030613151343
49,34,45,63,13,0.2,0.0825,0.0005625,0.351233097366168,2,0.28315030613151343
49,34,45,63,13,0.2,0.0825,0.0005625,0.3935657216896311,3,0.28315030613151343
52,27,36,53,26,0.6000000000000001,0.0425,0.0001125,0.3015316408623575,1,0.40648105085121705
52,27,36,53,26,0.6000000000000001,0.0425,0.0001125,0.4353896315125775,2,0.40648105085121705
52,27,36,53,26,0.6000000000000001,0.0425,0.0001125,0.4825218801787162,3,0.40648105085121705
38,32,50,76,28,0.5,0.0325,0.000675,0.6134066296731848,1,0.7015869841046767
38,32,50,76,28,0.5,0.0325,0.000675,0.664521282631038,2,0.7015869841046767
38,32,50,76,28,0.5,0.0325,0.000675,0.8268330400098072,3,0.7015869841046767
32,23,37,64,27,0.2,0.0325,0.000225,0.4622203149513685,1,0.5809910992907062
32,23,37,64,27,0.2,0.0325,0.000225,0.6225311329086606,2,0.5809910992907062
32,23,37,64,27,0.2,0.0325,0.000225,0.6582218500120895,3,0.5809910992907062
49,35,50,54,12,0.8,0.0825,0.000675,0.1815611620011811,1,0.21964765604703465
49,35,50,54,12,0.8,0.0825,0.000675,0.3038978452266995,2,0.21964765604703465
49,35,50,54,12,0.8,0.0825,0.000675,0.1734839609132234,3,0.21964765604703465
31,25,41,72,22,0.4,0.0625,0.000675,0.4379877307755873,1,0.5493976489802876
31,25,41,72,22,0.4,0.0625,0.000675,0.5423386331657363,2,0.5493976489802876
31,25,41,72,22,0.4,0.0625,0.000675,0.6678665829995394,3,0.5493976489802876
42,17,45,52,19,0.6000000000000001,0.0325,0.00045,0.1517809352283028,1,0.3301011884788869
42,17,45,52,19,0.6000000000000001,0.0325,0.00045,0.4589101912990947,2,0.3301011884788869
42,17,45,52,19,0.6000000000000001,0.0325,0.00045,0.3796124389092632,3,0.3301011884788869
34,32,41,67,12,0.8,0.0125,0.0009,0.06381942561202081,1,0.26469296631660416
34,32,41,67,12,0.8,0.0125,0.0009,0.3541535637062192,2,0.26469296631660416
34,32,41,67,12,0.8,0.0125,0.0009,0.3761059096315724,3,0.26469296631660416
35,15,29,51,16,0.7000000000000002,0.0925,0.0007875,0.1029700315084402,1,0.23758781371312213
35,15,29,51,16,0.7000000000000002,0.0925,0.0007875,0.3795832889933998,2,0.23758781371312213
35,15,29,51,16,0.7000000000000002,0.0925,0.0007875,0.2302101206375264,3,0.23758781371312213
34,35,35,50,17,0.2,0.0125,0.000675,0.499141776217059,1,0.6774085849555943
34,35,35,50,17,0.2,0.0125,0.000675,0.6578056244173759,2,0.6774085849555943
34,35,35,50,17,0.2,0.0125,0.000675,0.8752783542323479,3,0.6774085849555943
35,25,26,62,14,0.8,0.0225,0.0,0.08459936959266678,1,0.27297180924228526
35,25,26,62,14,0.8,0.0225,0.0,0.3635488889231631,2,0.27297180924228526
35,25,26,62,14,0.8,0.0225,0.0,0.3707671692110258,3,0.27297180924228526
28,32,48,73,26,0.2,0.0625,0.000675,0.6882399300730502,1,0.786062239018368
28,32,48,73,26,0.2,0.0625,0.000675,0.8020632833577029,2,0.786062239018368
28,32,48,73,26,0.2,0.0625,0.000675,0.867883503624351,3,0.786062239018368
41,32,50,56,15,0.5,0.0125,0.0005625,0.5316201879223552,1,0.6859319698570226
41,32,50,56,15,0.5,0.0125,0.0005625,0.7064801958957547,2,0.6859319698570226
41,32,50,56,15,0.5,0.0125,0.0005625,0.8196955257529581,3,0.6859319698570226
46,23,42,74,17,0.7000000000000002,0.0825,0.000675,0.2045093539837011,1,0.3093635117750801
46,23,42,74,17,0.7000000000000002,0.0825,0.000675,0.3573594262179384,2,0.3093635117750801
46,23,42,74,17,0.7000000000000002,0.0825,0.000675,0.3662217551236008,3,0.3093635117750801
26,19,51,71,13,0.6000000000000001,0.0525,0.00045,0.2105620092678727,1,0.3724754642277575
26,19,51,71,13,0.6000000000000001,0.0525,0.00045,0.5396049518442081,2,0.3724754642277575
26,19,51,71,13,0.6000000000000001,0.0525,0.00045,0.3672594315711918,3,0.3724754642277575
34,21,32,53,27,0.7000000000000002,0.0125,0.0007875,0.2073786922744184,1,0.410412258799494
34,21,32,53,27,0.7000000000000002,0.0125,0.0007875,0.4279253402453891,2,0.410412258799494
34,21,32,53,27,0.7000000000000002,0.0125,0.0007875,0.5959327438786746,3,0.410412258799494
45,13,35,68,29,0.5,0.0825,0.0,0.1469012489361857,1,0.2734788872633338
45,13,35,68,29,0.5,0.0825,0.0,0.290179240079105,2,0.2734788872633338
45,13,35,68,29,0.5,0.0825,0.0,0.3833561727747107,3,0.2734788872633338
50,14,49,81,10,0.7000000000000002,0.0325,0.0003375,0.1597712422907477,1,0.32860867087818546
50,14,49,81,10,0.7000000000000002,0.0325,0.0003375,0.4512792438452122,2,0.32860867087818546
50,14,49,81,10,0.7000000000000002,0.0325,0.0003375,0.3747755264985965,3,0.32860867087818546
30,18,38,72,20,0.3,0.0725,0.0001125,0.0348808287598722,1,0.328224422773511
30,18,38,72,20,0.3,0.0725,0.0001125,0.4509392079890662,2,0.328224422773511
30,18,38,72,20,0.3,0.0725,0.0001125,0.4988532315715946,3,0.328224422773511
28,11,28,63,16,0.7000000000000002,0.0425,0.0,0.08899990494473164,1,0.22567983482418028
28,11,28,63,16,0.7000000000000002,0.0425,0.0,0.3183880593957443,2,0.22567983482418028
28,11,28,63,16,0.7000000000000002,0.0425,0.0,0.2696515401320649,3,0.22567983482418028
36,25,27,77,11,0.7000000000000002,0.0525,0.0005625,0.2123595650484927,1,0.2770501172000442
36,25,27,77,11,0.7000000000000002,0.0525,0.0005625,0.3529249445537722,2,0.2770501172000442
36,25,27,77,11,0.7000000000000002,0.0525,0.0005625,0.2658658419978676,3,0.2770501172000442
53,18,30,66,24,0.8,0.0225,0.0009,0.06853217754093177,1,0.13730421034899512
53,18,30,66,24,0.8,0.0225,0.0009,0.2749809399952385,2,0.13730421034899512
53,18,30,66,24,0.8,0.0225,0.0009,0.06839951351081508,3,0.13730421034899512
50,31,30,50,23,0.8,0.0925,0.0007875,0.005345949861409016,1,0.1099169117369962
50,31,30,50,23,0.8,0.0925,0.0007875,0.1021003938871503,2,0.1099169117369962
50,31,30,50,23,0.8,0.0925,0.0007875,0.2223043914624293,3,0.1099169117369962
47,27,37,59,12,0.4,0.0425,0.0007875,0.3367902480254316,1,0.47752669578381174
47,27,37,59,12,0.4,0.0425,0.0007875,0.638613589565965,2,0.47752669578381174
47,27,37,59,12,0.4,0.0425,0.0007875,0.4571762497600385,3,0.47752669578381174
36,16,50,56,19,0.7000000000000002,0.0925,0.0001125,0.1494982037230743,1,0.36050298285601023
36,16,50,56,19,0.7000000000000002,0.0925,0.0001125,0.4055954625274248,2,0.36050298285601023
36,16,50,56,19,0.7000000000000002,0.0925,0.0001125,0.5264152823175315,3,0.36050298285601023
39,32,42,68,16,0.3,0.0325,0.000675,0.4497021609508052,1,0.5877203460543043
39,32,42,68,16,0.3,0.0325,0.000675,0.6465981570043157,2,0.5877203460543043
39,32,42,68,16,0.3,0.0325,0.000675,0.6668607202077923,3,0.5877203460543043
28,29,45,78,24,0.2,0.0325,0.0005625,0.5011258716636582,1,0.7227372081706075
28,29,45,78,24,0.2,0.0325,0.0005625,0.820271932266128,2,0.7227372081706075
28,29,45,78,24,0.2,0.0325,0.0005625,0.8468138205820364,3,0.7227372081706075
46,35,41,54,12,0.2,0.0325,0.0007875,0.4453459579709236,1,0.5858421699549635
46,35,41,54,12,0.2,0.0325,0.0007875,0.7914684272761847,2,0.5858421699549635
46,35,41,54,12,0.2,0.0325,0.0007875,0.5207121246177824,3,0.5858421699549635
46,26,49,61,25,0.7000000000000002,0.0525,0.0005625,0.1295484416306129,1,0.32269718533476777
46,26,49,61,25,0.7000000000000002,0.0525,0.0005625,0.3775159894196357,2,0.32269718533476777
46,26,49,61,25,0.7000000000000002,0.0525,0.0005625,0.4610271249540547,3,0.32269718533476777
53,12,52,68,27,0.2,0.0225,0.000225,0.7315208173269029,1,0.7302109701313682
53,12,52,68,27,0.2,0.0225,0.000225,0.754839257181533,2,0.7302109701313682
53,12,52,68,27,0.2,0.0225,0.000225,0.7042728358856688,3,0.7302109701313682
38,20,39,67,17,0.7000000000000002,0.0125,0.0,0.3735897084383771,1,0.45458786166104215
38,20,39,67,17,0.7000000000000002,0.0125,0.0,0.5006179257585603,2,0.45458786166104215
38,20,39,67,17,0.7000000000000002,0.0125,0.0,0.4895559507861891,3,0.45458786166104215
40,22,53,74,20,0.2,0.0925,0.000225,0.2646783421245739,1,0.3779350036629157
40,22,53,74,20,0.2,0.0925,0.000225,0.4447179601730441,2,0.3779350036629157
40,22,53,74,20,0.2,0.0925,0.000225,0.4244087086911292,3,0.3779350036629157
34,28,39,59,10,0.6000000000000001,0.0325,0.000675,0.4164979063138069,1,0.560091783994164
34,28,39,59,10,0.6000000000000001,0.0325,0.000675,0.5261523599021758,2,0.560091783994164
34,28,39,59,10,0.6000000000000001,0.0325,0.000675,0.7376250857665094,3,0.560091783994164
36,10,51,71,21,0.6000000000000001,0.0425,0.0,0.127506846613637,1,0.35338046016073993
36,10,51,71,21,0.6000000000000001,0.0425,0.0,0.307874672929851,2,0.35338046016073993
36,10,51,71,21,0.6000000000000001,0.0425,0.0,0.6247598609387317,3,0.35338046016073993
35,32,48,74,13,0.5,0.0725,0.0001125,0.3819738372826522,1,0.5004756682802515
35,32,48,74,13,0.5,0.0725,0.0001125,0.4236134523225324,2,0.5004756682802515
35,32,48,74,13,0.5,0.0725,0.0001125,0.69583971523557,3,0.5004756682802515
29,30,33,70,16,0.6000000000000001,0.0125,0.0,0.4587582306382386,1,0.6075401563770405
29,30,33,70,16,0.6000000000000001,0.0125,0.0,0.6439388269246553,2,0.6075401563770405
29,30,33,70,16,0.6000000000000001,0.0125,0.0,0.7199234115682276,3,0.6075401563770405
28,22,38,50,24,0.3,0.0825,0.000675,0.2550615139511342,1,0.4258509700084414
28,22,38,50,24,0.3,0.0825,0.000675,0.3930320708651998,2,0.4258509700084414
28,22,38,50,24,0.3,0.0825,0.000675,0.6294593252089902,3,0.4258509700084414
26,32,41,68,20,0.7000000000000002,0.0425,0.000675,0.3064125509051816,1,0.3862340356552079
26,32,41,68,20,0.7000000000000002,0.0425,0.000675,0.4979592116900604,2,0.3862340356552079
26,32,41,68,20,0.7000000000000002,0.0425,0.000675,0.3543303443703817,3,0.3862340356552079
25,35,30,74,21,0.4,0.0725,0.0,0.4163992910684455,1,0.5312509692125784
25,35,30,74,21,0.4,0.0725,0.0,0.4946321900078461,2,0.5312509692125784
25,35,30,74,21,0.4,0.0725,0.0,0.6827214265614436,3,0.5312509692125784
31,17,40,82,24,0.8,0.0525,0.000675,0.1903053312694255,1,0.3545200024686144
31,17,40,82,24,0.8,0.0525,0.000675,0.3899670630168823,2,0.3545200024686144
31,17,40,82,24,0.8,0.0525,0.000675,0.4832876131195357,3,0.3545200024686144
50,29,36,79,19,0.4,0.0425,0.000675,0.5514488255408116,1,0.6296399038493927
50,29,36,79,19,0.4,0.0425,0.000675,0.5423290132574645,2,0.6296399038493927
50,29,36,79,19,0.4,0.0425,0.000675,0.795141872749902,3,0.6296399038493927
36,32,40,53,23,0.8,0.0425,0.0001125,0.1180710563190704,1,0.28047473999622147
36,32,40,53,23,0.8,0.0425,0.0001125,0.3323140613885688,2,0.28047473999622147
36,32,40,53,23,0.8,0.0425,0.0001125,0.3910391022810253,3,0.28047473999622147
29,25,44,65,17,0.2,0.0225,0.0007875,0.5238581583550987,1,0.6604699964531822
29,25,44,65,17,0.2,0.0225,0.0007875,0.6166661947543488,2,0.6604699964531822
29,25,44,65,17,0.2,0.0225,0.0007875,0.8408856362500988,3,0.6604699964531822
40,35,42,51,28,0.7000000000000002,0.0925,0.0009,0.1124869042337849,1,0.1931011750072783
40,35,42,51,28,0.7000000000000002,0.0925,0.0009,0.3258915779272173,2,0.1931011750072783
40,35,42,51,28,0.7000000000000002,0.0925,0.0009,0.1409250428608327,3,0.1931011750072783
44,26,52,73,17,0.7000000000000002,0.0625,0.0003375,0.1852800897739477,1,0.35155769635812995
44,26,52,73,17,0.7000000000000002,0.0625,0.0003375,0.4827481588762333,2,0.35155769635812995
44,26,52,73,17,0.7000000000000002,0.0625,0.0003375,0.3866448404242089,3,0.35155769635812995
31,14,25,60,10,0.5,0.0625,0.000675,0.3505154783786288,1,0.47096560756046196
31,14,25,60,10,0.5,0.0625,0.000675,0.4997135534222644,2,0.47096560756046196
31,14,25,60,10,0.5,0.0625,0.000675,0.5626677908804927,3,0.47096560756046196
49,16,44,59,21,0.6000000000000001,0.0925,0.0005625,0.2532519585320444,1,0.4226835933304239
49,16,44,59,21,0.6000000000000001,0.0925,0.0005625,0.4423070111110259,2,0.4226835933304239
49,16,44,59,21,0.6000000000000001,0.0925,0.0005625,0.5724918103482015,3,0.4226835933304239
32,17,33,63,15,0.2,0.0125,0.0003375,0.580948088091503,1,0.6952160817727577
32,17,33,63,15,0.2,0.0125,0.0003375,0.7433196897784025,2,0.6952160817727577
32,17,33,63,15,0.2,0.0125,0.0003375,0.7613804674483677,3,0.6952160817727577
33,22,25,82,20,0.2,0.0525,0.0001125,0.4594278927044012,1,0.5628679156133131
33,22,25,82,20,0.2,0.0525,0.0001125,0.6080617303952673,2,0.5628679156133131
33,22,25,82,20,0.2,0.0525,0.0001125,0.6211141237402706,3,0.5628679156133131
35,11,25,73,27,0.5,0.0625,0.0001125,0.08737917710832743,1,0.24080620720880316
35,11,25,73,27,0.5,0.0625,0.0001125,0.3189615034620313,2,0.24080620720880316
35,11,25,73,27,0.5,0.0625,0.0001125,0.3160779410560508,3,0.24080620720880316
35,11,48,51,28,0.2,0.0125,0.0005625,0.7445255758820064,1,0.767350714970334
35,11,48,51,28,0.2,0.0125,0.0005625,0.7119544580861181,2,0.767350714970334
35,11,48,51,28,0.2,0.0125,0.0005625,0.8455721109428778,3,0.767350714970334
38,18,36,66,24,0.7000000000000002,0.0625,0.0007875,0.267000779585696,1,0.3754783017752
38,18,36,66,24,0.7000000000000002,0.0625,0.0007875,0.3265639902126304,2,0.3754783017752
38,18,36,66,24,0.7000000000000002,0.0625,0.0007875,0.5328701355272737,3,0.3754783017752
49,17,50,59,17,0.3,0.0725,0.0005625,0.07205949365324016,1,0.24321575253384778
49,17,50,59,17,0.3,0.0725,0.0005625,0.3233887935340115,2,0.24321575253384778
49,17,50,59,17,0.3,0.0725,0.0005625,0.3341989704142917,3,0.24321575253384778
28,31,33,60,25,0.6000000000000001,0.0625,0.00045,0.2770026125623133,1,0.4313920531051274
28,31,33,60,25,0.6000000000000001,0.0625,0.00045,0.4210482415884625,2,0.4313920531051274
28,31,33,60,25,0.6000000000000001,0.0625,0.00045,0.5961253051646065,3,0.4313920531051274
32,10,49,70,23,0.5,0.0625,0.000225,0.4671427960341633,1,0.5192307191087819
32,10,49,70,23,0.5,0.0625,0.000225,0.4745106759124128,2,0.5192307191087819
32,10,49,70,23,0.5,0.0625,0.000225,0.6160386853797697,3,0.5192307191087819
52,15,34,68,14,0.7000000000000002,0.0525,0.0007875,0.1492513383505368,1,0.33919707779167557
52,15,34,68,14,0.7000000000000002,0.0525,0.0007875,0.3644511174393242,2,0.33919707779167557
52,15,34,68,14,0.7000000000000002,0.0525,0.0007875,0.5038887775851659,3,0.33919707779167557
54,16,45,62,27,0.6000000000000001,0.0825,0.000225,0.004794304128233895,1,0.2434734795156357
54,16,45,62,27,0.6000000000000001,0.0825,0.000225,0.4077607721807289,2,0.2434734795156357
54,16,45,62,27,0.6000000000000001,0.0825,0.000225,0.3178653622379443,3,0.2434734795156357
38,14,27,59,18,0.6000000000000001,0.0225,0.0005625,0.3506758449906247,1,0.4300168641693813
38,14,27,59,18,0.6000000000000001,0.0225,0.0005625,0.3819324198739716,2,0.4300168641693813
38,14,27,59,18,0.6000000000000001,0.0225,0.0005625,0.5574423276435476,3,0.4300168641693813
53,31,46,73,18,0.7000000000000002,0.0525,0.00045,0.2321251308839584,1,0.4089612648252217
53,31,46,73,18,0.7000000000000002,0.0525,0.00045,0.4858821601577307,2,0.4089612648252217
53,31,46,73,18,0.7000000000000002,0.0525,0.00045,0.508876503433976,3,0.4089612648252217
44,26,46,50,27,0.8,0.0125,0.000675,0.2183399480855052,1,0.242591064763181
44,26,46,50,27,0.8,0.0125,0.000675,0.3844935901562008,2,0.242591064763181
44,26,46,50,27,0.8,0.0125,0.000675,0.124939656047837,3,0.242591064763181
27,22,33,62,14,0.8,0.0225,0.0007875,0.1135597076426416,1,0.33262031075763315
27,22,33,62,14,0.8,0.0225,0.0007875,0.3863257040933431,2,0.33262031075763315
27,22,33,62,14,0.8,0.0225,0.0007875,0.4979755205369147,3,0.33262031075763315
27,10,45,64,17,0.8,0.0925,0.000675,0.1043875533361607,1,0.16321379805506572
27,10,45,64,17,0.8,0.0925,0.000675,0.2794793664300176,2,0.16321379805506572
27,10,45,64,17,0.8,0.0925,0.000675,0.1057744743990189,3,0.16321379805506572
49,17,40,53,14,0.7000000000000002,0.0125,0.0007875,0.2348470746756991,1,0.43121286396764164
49,17,40,53,14,0.7000000000000002,0.0125,0.0007875,0.4641512088704484,2,0.43121286396764164
49,17,40,53,14,0.7000000000000002,0.0125,0.0007875,0.5946403083567775,3,0.43121286396764164
43,27,25,66,20,0.6000000000000001,0.0825,0.0003375,0.1439276824463004,1,0.281862610310746
43,27,25,66,20,0.6000000000000001,0.0825,0.0003375,0.3245207569774318,2,0.281862610310746
43,27,25,66,20,0.6000000000000001,0.0825,0.0003375,0.3771393915085058,3,0.281862610310746
45,26,52,64,14,0.2,0.0925,0.0009,0.2703836941990206,1,0.44352086115635797
45,26,52,64,14,0.2,0.0925,0.0009,0.5408263110731839,2,0.44352086115635797
45,26,52,64,14,0.2,0.0925,0.0009,0.5193525781968695,3,0.44352086115635797
36,35,51,68,11,0.3,0.0325,0.0007875,0.456073731344286,1,0.5826951503362662
36,35,51,68,11,0.3,0.0325,0.0007875,0.6819962045556919,2,0.5826951503362662
36,35,51,68,11,0.3,0.0325,0.0007875,0.6100155151088205,3,0.5826951503362662
47,11,47,78,12,0.2,0.0625,0.0,0.325254473450782,1,0.4217155626264668
47,11,47,78,12,0.2,0.0625,0.0,0.3791756369110315,2,0.4217155626264668
47,11,47,78,12,0.2,0.0625,0.0,0.5607165775175869,3,0.4217155626264668
44,35,40,75,27,0.8,0.0725,0.0009,0.1268719350585519,1,0.29911262498026797
44,35,40,75,27,0.8,0.0725,0.0009,0.3461947878427584,2,0.29911262498026797
44,35,40,75,27,0.8,0.0725,0.0009,0.4242711520394936,3,0.29911262498026797
37,20,52,59,15,0.5,0.0725,0.0003375,0.2264202021757901,1,0.4022699366126845
37,20,52,59,15,0.5,0.0725,0.0003375,0.4569375280859661,2,0.4022699366126845
37,20,52,59,15,0.5,0.0725,0.0003375,0.5234520795762974,3,0.4022699366126845
40,25,40,75,15,0.5,0.0625,0.0,0.62988486283,1,0.6687259535666668
40,25,40,75,15,0.5,0.0625,0.0,0.58732573815,2,0.6687259535666668
40,25,40,75,15,0.5,0.0625,0.0,0.78896725972,3,0.6687259535666668
33,34,27,64,18,0.8,0.0925,0.000675,0.04932671960035162,1,0.1339500145693793
33,34,27,64,18,0.8,0.0925,0.000675,0.2453418560264544,2,0.1339500145693793
33,34,27,64,18,0.8,0.0925,0.000675,0.1071814680813319,3,0.1339500145693793
48,15,40,66,28,0.4,0.0825,0.0001125,0.1308887783617965,1,0.44152973719984995
48,15,40,66,28,0.4,0.0825,0.0001125,0.606011545458931,2,0.44152973719984995
48,15,40,66,28,0.4,0.0825,0.0001125,0.5876888877788224,3,0.44152973719984995
50,15,45,74,26,0.8,0.0325,0.0001125,0.06795830284963011,1,0.2337823797283125
50,15,45,74,26,0.8,0.0325,0.0001125,0.3670201845461247,2,0.2337823797283125
50,15,45,74,26,0.8,0.0325,0.0001125,0.2663686517891828,3,0.2337823797283125
32,10,51,74,18,0.6000000000000001,0.0725,0.0,0.03739105342949978,1,0.35416513737049415
32,10,51,74,18,0.6000000000000001,0.0725,0.0,0.4275892892893579,2,0.35416513737049415
32,10,51,74,18,0.6000000000000001,0.0725,0.0,0.5975150693926248,3,0.35416513737049415
35,23,26,54,23,0.5,0.0225,0.0005625,0.3261263576796978,1,0.5130220873186226
35,23,26,54,23,0.5,0.0225,0.0005625,0.5959644590006021,2,0.5130220873186226
35,23,26,54,23,0.5,0.0225,0.0005625,0.616975445275568,3,0.5130220873186226
48,33,43,82,22,0.4,0.0925,0.0001125,0.1080739345934911,1,0.5145421096676076
48,33,43,82,22,0.4,0.0925,0.0001125,0.6908019965210901,2,0.5145421096676076
48,33,43,82,22,0.4,0.0925,0.0001125,0.7447503978882417,3,0.5145421096676076
27,18,30,68,18,0.6000000000000001,0.0625,0.000225,0.1796215079515067,1,0.4177902266084403
27,18,30,68,18,0.6000000000000001,0.0625,0.000225,0.4843877859802774,2,0.4177902266084403
27,18,30,68,18,0.6000000000000001,0.0625,0.000225,0.5893613858935367,3,0.4177902266084403
54,25,52,60,16,0.4,0.0725,0.0009,0.09782801147286668,1,0.31029612796891054
54,25,52,60,16,0.4,0.0725,0.0009,0.4312488073308465,2,0.31029612796891054
54,25,52,60,16,0.4,0.0725,0.0009,0.4018115651030185,3,0.31029612796891054
48,33,41,82,23,0.2,0.0625,0.0003375,0.3799677582303386,1,0.5929525410338006
48,33,41,82,23,0.2,0.0625,0.0003375,0.7235149945498252,2,0.5929525410338006
48,33,41,82,23,0.2,0.0625,0.0003375,0.6753748703212379,3,0.5929525410338006
43,23,51,63,28,0.5,0.0425,0.0003375,0.293817062747728,1,0.5050032461130326
43,23,51,63,28,0.5,0.0425,0.0003375,0.5901092178676234,2,0.5050032461130326
43,23,51,63,28,0.5,0.0425,0.0003375,0.6310834577237463,3,0.5050032461130326
30,14,40,60,28,0.3,0.0225,0.000675,0.3694017266015512,1,0.5941628908092539
30,14,40,60,28,0.3,0.0225,0.000675,0.6025876139671069,2,0.5941628908092539
30,14,40,60,28,0.3,0.0225,0.000675,0.8104993318591037,3,0.5941628908092539
35,12,31,68,21,0.7000000000000002,0.0125,0.0009,0.2369381023404888,1,0.38167754363827394
35,12,31,68,21,0.7000000000000002,0.0125,0.0009,0.4138951906713257,2,0.38167754363827394
35,12,31,68,21,0.7000000000000002,0.0125,0.0009,0.4941993379030074,3,0.38167754363827394
30,16,36,69,12,0.2,0.0225,0.0005625,0.7423083731636302,1,0.7109648162419141
30,16,36,69,12,0.2,0.0225,0.0005625,0.7608023206766898,2,0.7109648162419141
30,16,36,69,12,0.2,0.0225,0.0005625,0.6297837548854222,3,0.7109648162419141
46,20,46,64,25,0.8,0.0225,0.0005625,0.2008055844652953,1,0.24779421074397978
46,20,46,64,25,0.8,0.0225,0.0005625,0.3705998689123249,2,0.24779421074397978
46,20,46,64,25,0.8,0.0225,0.0005625,0.1719771788543192,3,0.24779421074397978
29,15,46,78,15,0.3,0.0925,0.00045,0.3118356325613256,1,0.42554026714760823
29,15,46,78,15,0.3,0.0925,0.00045,0.4174220795657089,2,0.42554026714760823
29,15,46,78,15,0.3,0.0925,0.00045,0.5473630893157901,3,0.42554026714760823
34,26,44,63,28,0.3,0.0625,0.0005625,0.3761469361888256,1,0.533069708158787
34,26,44,63,28,0.3,0.0625,0.0005625,0.5550546274756502,2,0.533069708158787
34,26,44,63,28,0.3,0.0625,0.0005625,0.6680075608118853,3,0.533069708158787
46,12,28,57,16,0.3,0.0925,0.000225,0.1160972208550383,1,0.3226940373995275
46,12,28,57,16,0.3,0.0925,0.000225,0.3943812075204843,2,0.3226940373995275
46,12,28,57,16,0.3,0.0925,0.000225,0.45760368382306,3,0.3226940373995275
27,17,27,69,22,0.4,0.0625,0.0007875,0.2439465531598145,1,0.5117495646740285
27,17,27,69,22,0.4,0.0625,0.0007875,0.5975592961765426,2,0.5117495646740285
27,17,27,69,22,0.4,0.0625,0.0007875,0.6937428446857286,3,0.5117495646740285
48,12,25,56,21,0.2,0.0225,0.0009,0.3784159198629485,1,0.5188510077256313
48,12,25,56,21,0.2,0.0225,0.0009,0.4810720312592429,2,0.5188510077256313
48,12,25,56,21,0.2,0.0225,0.0009,0.6970650720547025,3,0.5188510077256313
37,12,31,65,14,0.7000000000000002,0.0225,0.0001125,0.166818721739327,1,0.3762828815488406
37,12,31,65,14,0.7000000000000002,0.0225,0.0001125,0.3882457893501071,2,0.3762828815488406
37,12,31,65,14,0.7000000000000002,0.0225,0.0001125,0.5737841335570877,3,0.3762828815488406
37,22,43,62,10,0.8,0.0125,0.00045,0.1790198422777672,1,0.37171053904802376
37,22,43,62,10,0.8,0.0125,0.00045,0.4173432700658782,2,0.37171053904802376
37,22,43,62,10,0.8,0.0125,0.00045,0.5187685048004258,3,0.37171053904802376
41,32,50,75,10,0.8,0.0825,0.0009,0.1412674960127562,1,0.27069794004280573
41,32,50,75,10,0.8,0.0825,0.0009,0.3431265508895557,2,0.27069794004280573
41,32,50,75,10,0.8,0.0825,0.0009,0.3276997732261052,3,0.27069794004280573
43,32,33,63,27,0.5,0.0425,0.0009,0.2964907704942381,1,0.4259937541373014
43,32,33,63,27,0.5,0.0425,0.0009,0.4437141909521022,2,0.4259937541373014
43,32,33,63,27,0.5,0.0425,0.0009,0.5377763009655638,3,0.4259937541373014
36,13,35,63,18,0.4,0.0925,0.000675,0.3584446241630053,1,0.3881412153273662
36,13,35,63,18,0.4,0.0925,0.000675,0.3464375739229786,2,0.3881412153273662
36,13,35,63,18,0.4,0.0925,0.000675,0.4595414478961146,3,0.3881412153273662
37,23,28,52,26,0.2,0.0825,0.0003375,0.2542841497844434,1,0.4814593141384893
37,23,28,52,26,0.2,0.0825,0.0003375,0.4531197116061474,2,0.4814593141384893
37,23,28,52,26,0.2,0.0825,0.0003375,0.736974081024877,3,0.4814593141384893
33,16,31,82,22,0.5,0.0325,0.000675,0.4223698129765928,1,0.5197487043497182
33,16,31,82,22,0.5,0.0325,0.000675,0.4582706000386952,2,0.5197487043497182
33,16,31,82,22,0.5,0.0325,0.000675,0.6786057000338666,3,0.5197487043497182
26,18,37,54,12,0.6000000000000001,0.0525,0.0009,0.1397578320309899,1,0.41162471475792445
26,18,37,54,12,0.6000000000000001,0.0525,0.0009,0.4642404505130003,2,0.41162471475792445
26,18,37,54,12,0.6000000000000001,0.0525,0.0009,0.6308758617297832,3,0.41162471475792445
30,30,52,53,22,0.3,0.0825,0.000225,0.3767875906515865,1,0.5286740543280654
30,30,52,53,22,0.3,0.0825,0.000225,0.6332522094606718,2,0.5286740543280654
