Unnamed: 0,n_filters_time,filter_time_length,n_filters_spat,pool_time_length,pool_time_stride,drop_prob,learning_rate_range,decay_range,accuracy
16,49,24,27,54,12,0.7000000000000002,0.0525,0.000225,0.2421056284813119
17,46,22,25,58,28,0.2,0.0225,0.0007875,0.5368431746297977
18,25,29,34,78,12,0.6000000000000001,0.0225,0.0007875,0.5269842001030224
19,53,25,35,67,23,0.3,0.0625,0.000225,0.37359132524165
20,41,23,29,67,16,0.6000000000000001,0.0725,0.000675,0.3772970174811431
21,37,18,41,50,26,0.3,0.0625,0.0001125,0.452797860466192
22,50,32,51,79,29,0.8,0.0125,0.000675,0.4661930876105626
23,46,15,50,68,13,0.3,0.0325,0.000225,0.5434319889796865
24,34,31,47,73,11,0.7000000000000002,0.0825,0.0001125,0.2782992990728647
25,42,25,30,73,17,0.3,0.0725,0.0,0.4095878623937519
26,54,32,42,60,15,0.4,0.0725,0.000675,0.3900394303571893
27,48,15,25,60,13,0.6000000000000001,0.0625,0.0001125,0.3272558032132608
28,27,22,49,81,25,0.8,0.0525,0.0005625,0.4111914707880005
29,41,34,31,58,29,0.2,0.0725,0.0,0.4658895040882036
30,46,24,35,59,23,0.7000000000000002,0.0825,0.000225,0.3867478701227824
31,31,12,49,68,13,0.4,0.0425,0.0003375,0.6213334568281582
32,51,17,35,81,11,0.3,0.0725,0.00045,0.5162752223776101
33,47,22,26,54,26,0.6000000000000001,0.0525,0.0009,0.3885870850572506
34,46,21,36,50,22,0.6000000000000001,0.0525,0.0007875,0.4140295353573769
35,26,33,53,65,19,0.3,0.0825,0.0009,0.5290289711959787
36,41,13,52,73,23,0.5,0.0425,0.00045,0.3769948243121841
37,54,10,27,79,16,0.6000000000000001,0.0125,0.00045,0.5271574071290761
38,45,25,38,65,24,0.4,0.0325,0.000225,0.4695459723070414
39,39,11,48,75,10,0.8,0.0625,0.0,0.2252513572005145
40,30,27,38,64,12,0.6000000000000001,0.0525,0.0007875,0.5467468277972315
41,32,21,26,81,29,0.7000000000000002,0.0925,0.0009,0.3531269401381497
42,37,33,43,75,18,0.5,0.0125,0.0,0.7010074654683791
43,52,29,46,72,13,0.4,0.0825,0.0005625,0.4436500385006011
44,29,27,44,80,28,0.5,0.0725,0.0,0.623755320331487
45,44,35,41,54,17,0.6000000000000001,0.0825,0.000675,0.3741671773938584
46,44,11,52,54,12,0.8,0.0925,0.000225,0.2207638006174608
47,44,13,25,60,25,0.3,0.0225,0.0009,0.4699821656751607
48,31,12,25,66,23,0.4,0.0825,0.00045,0.4351983646142019
49,48,22,43,75,16,0.7000000000000002,0.0825,0.0007875,0.2787915693063704
50,52,12,34,82,17,0.6000000000000001,0.0925,0.0003375,0.1990944183031801
51,40,14,26,61,23,0.7000000000000002,0.0825,0.0005625,0.3230557263783148
52,47,11,35,58,12,0.5,0.0525,0.000225,0.3914002482100425
53,38,28,29,63,27,0.3,0.0825,0.000675,0.4724023981509142
54,25,21,47,58,24,0.6000000000000001,0.0525,0.0001125,0.4843315443030729
55,48,10,31,80,11,0.2,0.0125,0.0009,0.7349351624877118
56,36,25,48,51,15,0.2,0.0125,0.000675,0.6365116886879211
57,47,22,53,78,24,0.4,0.0225,0.0007875,0.6588165856826692
58,49,21,53,64,25,0.3,0.0525,0.000225,0.3499648134474397
59,41,21,42,54,11,0.3,0.0925,0.0,0.3774412422018172
60,44,25,44,66,20,0.7000000000000002,0.0225,0.0,0.3367602464836535
61,44,12,29,77,24,0.2,0.0525,0.000675,0.4064955509416535
62,29,24,32,61,17,0.6000000000000001,0.0225,0.0005625,0.5375953602191914
63,45,18,52,75,11,0.2,0.0125,0.0,0.8118651114478794
64,25,32,36,53,23,0.7000000000000002,0.0825,0.0001125,0.2735089369982849
65,41,11,46,82,25,0.8,0.0725,0.000225,0.3199067199727597
66,43,30,48,55,25,0.3,0.0825,0.0005625,0.2067351283965433
67,30,19,34,51,27,0.7000000000000002,0.0625,0.0005625,0.3437578365078586
68,53,31,40,56,13,0.6000000000000001,0.0325,0.0001125,0.3489892919747815
69,30,18,48,80,23,0.8,0.0425,0.0001125,0.2383156086546656
70,36,19,31,55,25,0.5,0.0625,0.0007875,0.3153590267256782
71,48,33,36,66,19,0.3,0.0125,0.0001125,0.7152114606112615
72,44,14,35,76,22,0.7000000000000002,0.0725,0.0001125,0.2101557435571711
73,35,34,43,51,12,0.3,0.0625,0.0007875,0.5165079147791629
74,35,17,46,63,15,0.8,0.0325,0.0009,0.3411628365744567
75,47,34,49,66,12,0.2,0.0525,0.000675,0.5564376193759432
76,48,17,47,53,10,0.5,0.0425,0.00045,0.3048716414994575
77,54,26,34,68,23,0.7000000000000002,0.0825,0.0009,0.3321600202513331
78,35,34,40,54,12,0.3,0.0425,0.000675,0.5435290602007501
79,54,12,53,63,24,0.2,0.0225,0.0001125,0.6328776056572553
80,45,11,45,79,13,0.5,0.0425,0.000675,0.5378951644886719
81,36,22,27,69,27,0.5,0.0125,0.0005625,0.5081215289223352
82,34,30,28,64,27,0.2,0.0325,0.00045,0.6398290831835001
83,46,22,38,68,14,0.5,0.0825,0.000675,0.5035356700647428
84,42,14,26,79,10,0.7000000000000002,0.0425,0.0005625,0.3438426547629767
85,49,11,27,59,16,0.4,0.0125,0.0007875,0.5360622789023252
86,43,33,45,53,21,0.8,0.0925,0.00045,0.1335957186365945
87,46,12,34,67,13,0.6000000000000001,0.0725,0.0005625,0.2345312233031774
88,33,12,53,63,21,0.7000000000000002,0.0425,0.0009,0.3302570365050824
89,35,28,32,69,20,0.2,0.0925,0.0003375,0.52909662620022
90,36,31,43,80,11,0.8,0.0625,0.000225,0.3455955321333481
91,54,27,48,69,15,0.6000000000000001,0.0225,0.000225,0.3675452890285038
92,49,28,46,75,15,0.7000000000000002,0.0525,0.00045,0.4251307963966769
93,29,24,34,72,23,0.8,0.0425,0.00045,0.3302046443060946
94,33,20,35,77,29,0.2,0.0625,0.00045,0.6421932298576978
95,52,19,25,77,18,0.3,0.0925,0.0003375,0.3772403415046756
96,26,18,41,78,27,0.8,0.0325,0.000225,0.2850890091047608
97,33,10,49,73,13,0.2,0.0825,0.000225,0.4732484960437596
98,51,29,41,77,14,0.8,0.0125,0.0001125,0.2831157655648479
99,36,24,28,74,22,0.5,0.0525,0.0007875,0.5295939716874938
100,49,35,35,72,10,0.4,0.0525,0.0,0.3798126221909059
0,40,25,40,75,15,0.5,0.0625,0.0,0.66872591
1,42,13,49,70,16,0.6000000000000001,0.0325,0.000225,0.4083009553363037
2,28,30,45,82,11,0.3,0.0425,0.0001125,0.6504630849805788
3,31,17,38,75,18,0.2,0.0925,0.000225,0.3644817055470901
4,40,17,42,71,18,0.6000000000000001,0.0725,0.0,0.4165549270641067
5,44,28,28,79,23,0.4,0.0825,0.0009,0.5734128200968079
6,54,32,29,75,11,0.3,0.0625,0.0005625,0.5405766652523839
7,46,10,35,70,12,0.7000000000000002,0.0625,0.0005625,0.2581376594415709
8,35,19,50,79,10,0.4,0.0425,0.0003375,0.7202998118928328
9,42,10,48,56,27,0.8,0.0525,0.0,0.1819967682174115
10,52,20,36,56,27,0.5,0.0625,0.0001125,0.5115450048811518
11,26,20,42,57,23,0.4,0.0925,0.0009,0.4381717995023395
12,33,19,50,65,10,0.7000000000000002,0.0425,0.0005625,0.4658575723996828
13,33,30,46,51,19,0.4,0.0725,0.0,0.3182295894876923
14,53,19,38,67,10,0.5,0.0525,0.0,0.4310493873865406
15,32,17,32,76,15,0.7000000000000002,0.0825,0.0003375,0.4205102280107771
16,53,13,33,50,15,0.5,0.0125,0.0003375,0.4893354980749773
17,36,15,35,51,14,0.3,0.0725,0.0,0.3528393590621162
18,28,22,27,66,22,0.7000000000000002,0.0625,0.0009,0.1969468456969142
19,39,29,35,54,13,0.2,0.0425,0.0007875,0.5154768793831058
20,33,30,50,74,16,0.2,0.0225,0.0005625,0.6761117738449535
21,42,22,27,62,10,0.2,0.0825,0.000675,0.4859303456222523
22,33,14,32,56,27,0.4,0.0925,0.0009,0.3660457104655355
23,42,30,29,74,20,0.8,0.0125,0.000225,0.2757271116122146
24,48,24,32,74,28,0.6000000000000001,0.0925,0.0009,0.4486006162935525
25,44,14,48,70,27,0.4,0.0125,0.0005625,0.4796142159784497
26,33,23,31,68,21,0.7000000000000002,0.0425,0.000225,0.3101907478988011
27,54,28,42,66,21,0.3,0.0825,0.0001125,0.4315388473964479
28,35,21,33,81,28,0.3,0.0325,0.00045,0.5428791162425277
29,27,18,32,81,29,0.7000000000000002,0.0525,0.0009,0.4477776684362214
30,46,21,36,52,14,0.8,0.0525,0.0001125,0.2918690168474714
31,51,13,40,63,17,0.4,0.0725,0.000675,0.3941291591866574
32,49,29,26,60,20,0.2,0.0425,0.000225,0.5497196833617262
33,53,33,35,51,12,0.3,0.0525,0.0007875,0.512750250878681
34,33,31,52,54,23,0.7000000000000002,0.0225,0.000225,0.5571744392944232
35,54,21,26,65,22,0.6000000000000001,0.0425,0.0001125,0.4616038756345865
36,46,15,50,81,17,0.8,0.0525,0.00045,0.2356018888291728
37,46,23,48,81,21,0.6000000000000001,0.0525,0.0001125,0.5035810761425971
38,36,16,39,71,24,0.5,0.0125,0.000225,0.4615814922184927
39,30,29,48,61,18,0.7000000000000002,0.0725,0.0001125,0.3616754883691309
40,41,11,33,65,14,0.3,0.0925,0.000225,0.4346173743934088
41,29,14,32,76,14,0.8,0.0325,0.0005625,0.2358685149175369
42,28,30,38,56,21,0.5,0.0425,0.0001125,0.5593353337898812
43,51,32,50,80,25,0.8,0.0825,0.0005625,0.3230767374568862
44,30,23,36,72,29,0.3,0.0925,0.000225,0.4781581811611266
45,52,12,32,82,13,0.7000000000000002,0.0925,0.0007875,0.3094096663471083
46,53,12,42,79,20,0.3,0.0525,0.0005625,0.3184168542689232
47,34,26,32,57,12,0.3,0.0525,0.0009,0.3910021518889054
48,54,24,29,75,29,0.5,0.0625,0.0005625,0.5521117647489586
49,45,16,46,68,29,0.6000000000000001,0.0725,0.0009,0.3530080726829594
50,45,30,31,55,23,0.7000000000000002,0.0625,0.0003375,0.3150682711936532
51,41,32,46,80,19,0.4,0.0925,0.000675,0.5400953217066543
52,39,27,41,81,18,0.5,0.0725,0.0001125,0.5010349524470339
53,48,30,37,72,16,0.7000000000000002,0.0125,0.0009,0.3932234997964572
54,27,22,32,52,17,0.3,0.0425,0.0005625,0.4129997053585541
55,31,11,49,50,25,0.5,0.0325,0.0001125,0.4468996416379609
56,27,18,26,64,29,0.5,0.0825,0.0009,0.2973009745506801
57,41,14,29,58,28,0.2,0.0125,0.00045,0.7178119973944074
58,44,28,36,50,16,0.2,0.0725,0.0005625,0.5267308959459119
59,27,25,49,54,26,0.3,0.0825,0.0001125,0.4267188616761211
60,49,13,36,71,27,0.4,0.0725,0.0001125,0.207006064999961
61,46,11,47,72,13,0.7000000000000002,0.0625,0.0005625,0.3003465807673244
62,40,29,28,52,11,0.3,0.0525,0.000675,0.494009736943589
63,44,18,47,79,27,0.5,0.0525,0.0009,0.5260963425068168
64,49,31,25,55,19,0.6000000000000001,0.0725,0.0,0.3367882018677457
65,54,33,38,55,20,0.7000000000000002,0.0225,0.000675,0.3801726567350235
66,29,14,51,54,16,0.2,0.0525,0.0009,0.5193697679505279
67,43,28,27,81,18,0.3,0.0325,0.0007875,0.5568914049369901
68,33,24,28,66,25,0.3,0.0525,0.0005625,0.4619599339868009
69,52,14,26,72,11,0.2,0.0925,0.0009,0.4074971352692928
70,41,32,40,51,19,0.2,0.0425,0.000675,0.4717985649585407
71,33,28,42,50,25,0.5,0.0925,0.0,0.385223246816819
72,38,14,31,65,21,0.7000000000000002,0.0125,0.0003375,0.4582977542185209
73,36,28,36,82,23,0.6000000000000001,0.0225,0.00045,0.6508011084499028
74,36,25,36,54,17,0.6000000000000001,0.0125,0.000225,0.496395458183978
75,30,10,27,64,20,0.6000000000000001,0.0225,0.0009,0.4328733971935697
76,47,11,36,52,21,0.4,0.0825,0.0009,0.2133333380379709
77,49,27,31,72,22,0.4,0.0625,0.0003375,0.5543154743219096
78,33,35,39,64,23,0.3,0.0125,0.0009,0.7998082633693002
79,32,34,49,75,11,0.2,0.0925,0.000675,0.4979098504760007
80,29,30,26,67,11,0.3,0.0325,0.000675,0.5988646933615536
81,45,26,33,60,24,0.2,0.0425,0.0009,0.3188381610925433
82,30,27,43,62,28,0.6000000000000001,0.0425,0.000675,0.4972170338391317
83,52,27,32,57,13,0.8,0.0225,0.000225,0.2102344564642043
84,30,20,31,60,28,0.5,0.0125,0.00045,0.6191851954160045
85,45,35,53,61,27,0.3,0.0425,0.000675,0.704494007406869
86,51,12,49,51,27,0.8,0.0725,0.0009,0.1583845750444762
87,27,32,42,73,13,0.6000000000000001,0.0825,0.0007875,0.4143982119514842
88,53,10,41,57,26,0.3,0.0625,0.0,0.385190957350791
89,32,27,37,78,26,0.3,0.0725,0.0009,0.6206875573855571
90,32,33,29,60,14,0.4,0.0525,0.000225,0.5001271662234855
91,47,23,38,58,23,0.2,0.0725,0.000675,0.4203753133351433
92,38,16,29,73,29,0.7000000000000002,0.0325,0.0001125,0.4305287450671525
93,30,30,28,68,10,0.7000000000000002,0.0425,0.000225,0.4172968440726881
94,40,30,40,50,13,0.5,0.0525,0.0003375,0.4291806359322199
95,43,24,46,68,21,0.7000000000000002,0.0625,0.0005625,0.2701154252799455
96,51,19,34,66,29,0.7000000000000002,0.0625,0.0001125,0.3066024180957698
97,45,29,52,76,14,0.4,0.0325,0.000225,0.5914271878527162
98,50,24,33,78,28,0.6000000000000001,0.0225,0.0001125,0.5344479556542948
99,54,20,40,55,24,0.6000000000000001,0.0425,0.0001125,0.3709820225975615
100,40,19,52,75,10,0.6000000000000001,0.0425,0.0007875,0.6548791796599337
0,40,25,40,75,15,0.5,0.0625,0.0,0.66872591
1,28,29,31,81,19,0.6000000000000001,0.0825,0.000675,0.4580808391617628
2,47,26,35,73,22,0.6000000000000001,0.0125,0.0,0.4624453480404262
3,52,28,51,66,17,0.8,0.0725,0.0009,0.1377827177752356
4,47,12,50,70,18,0.5,0.0625,0.0009,0.5215300898585117
5,54,23,51,50,15,0.5,0.0825,0.0003375,0.3515771519223019
6,27,31,26,72,24,0.7000000000000002,0.0425,0.000675,0.4162091474591572
7,28,29,31,60,20,0.3,0.0225,0.0007875,0.5600420375759255
8,42,18,28,77,15,0.8,0.0325,0.0007875,0.1270043921562881
9,46,33,37,50,18,0.4,0.0525,0.0009,0.4744553726168291
10,39,12,52,52,27,0.8,0.0325,0.0005625,0.1451082353021379
11,26,34,40,73,22,0.4,0.0525,0.0005625,0.6430695683382159
12,27,25,41,60,15,0.3,0.0825,0.0007875,0.5497561341913704
13,51,26,38,77,15,0.8,0.0825,0.0003375,0.2414012984119963
14,39,20,36,60,23,0.7000000000000002,0.0225,0.000675,0.2864846400200089
15,51,24,45,64,16,0.4,0.0725,0.000675,0.3318426186841926
16,26,11,34,75,26,0.2,0.0425,0.0001125,0.4756664004732086
17,28,14,35,79,27,0.2,0.0325,0.00045,0.5253991414566715
18,50,33,51,73,22,0.3,0.0625,0.0003375,0.5135205769356161
19,51,29,39,79,16,0.7000000000000002,0.0625,0.00045,0.4568420248446568
20,51,31,45,71,21,0.8,0.0925,0.0003375,0.2698720304076881
21,25,35,26,55,23,0.7000000000000002,0.0625,0.0007875,0.229258938329445
22,38,14,28,53,12,0.5,0.0325,0.0001125,0.3502548374278214
23,37,26,29,72,17,0.7000000000000002,0.0625,0.00045,0.3436459538916861
24,33,10,49,72,14,0.8,0.0625,0.0001125,0.1440961629271484
25,25,22,47,50,10,0.6000000000000001,0.0725,0.0001125,0.3743310154546545
26,50,29,35,59,12,0.2,0.0325,0.0009,0.601807168196965
27,37,10,27,62,24,0.3,0.0125,0.00045,0.6563922461473263
28,45,30,42,78,13,0.2,0.0225,0.0,0.6270393955901326
29,43,10,34,61,27,0.2,0.0925,0.0009,0.3313294003388833
30,43,34,25,51,24,0.6000000000000001,0.0225,0.0005625,0.4070744587161872
31,35,12,26,51,18,0.7000000000000002,0.0825,0.0,0.2592014712276028
32,48,25,34,67,23,0.2,0.0825,0.0005625,0.3200766157677034
33,37,26,50,50,12,0.2,0.0525,0.000675,0.5205161158864153
34,47,11,37,52,10,0.3,0.0125,0.0005625,0.5889506429511218
35,42,24,47,69,18,0.3,0.0625,0.0009,0.3496902801547228
36,49,29,33,81,12,0.3,0.0125,0.0003375,0.7379428170021399
37,44,18,43,50,13,0.6000000000000001,0.0925,0.00045,0.2327192824139871
38,53,33,42,53,19,0.2,0.0325,0.0003375,0.6493587565441711
39,28,11,34,62,29,0.5,0.0725,0.000225,0.1950967676832048
40,54,32,25,68,22,0.3,0.0525,0.000225,0.4740918628086194
41,26,14,41,53,23,0.7000000000000002,0.0325,0.0001125,0.3896941419156222
42,45,18,45,65,20,0.5,0.0725,0.0009,0.4294079886486766
43,38,11,50,73,27,0.2,0.0325,0.0005625,0.412529822300484
44,37,34,44,81,24,0.5,0.0625,0.000675,0.5897107415893849
45,37,21,34,56,12,0.5,0.0225,0.0009,0.4502921906133967
46,31,25,38,59,23,0.5,0.0925,0.0009,0.3045913780936477
47,45,14,46,64,18,0.7000000000000002,0.0725,0.0009,0.4288901394784496
48,49,13,50,57,23,0.8,0.0925,0.000675,0.2456168939077078
49,33,14,26,72,21,0.4,0.0825,0.00045,0.3173132111885045
50,40,21,49,53,21,0.3,0.0225,0.0003375,0.6075515302871487
51,31,15,44,79,16,0.5,0.0325,0.0,0.3787823525792191
52,29,30,29,56,17,0.4,0.0625,0.00045,0.5597130585993263
53,40,23,41,54,29,0.8,0.0225,0.0009,0.3174344139040292
54,52,30,48,65,11,0.7000000000000002,0.0225,0.0005625,0.4339247362495239
55,39,13,38,63,19,0.7000000000000002,0.0725,0.00045,0.3340894723800417
56,35,17,36,65,27,0.3,0.0125,0.00045,0.7080774215509195
57,50,21,41,72,28,0.8,0.0125,0.0003375,0.3355597384833335
58,50,24,41,80,27,0.8,0.0625,0.000225,0.3388202375176112
59,48,26,39,76,21,0.5,0.0225,0.0001125,0.6661916233298633
60,53,20,31,68,28,0.8,0.0525,0.0003375,0.2315172575369358
61,48,17,26,53,14,0.5,0.0925,0.0007875,0.3334959015545365
62,37,29,43,50,29,0.7000000000000002,0.0625,0.0,0.3930311309288919
63,44,33,52,60,27,0.7000000000000002,0.0525,0.0005625,0.3742052228832335
64,27,21,49,52,29,0.7000000000000002,0.0625,0.0009,0.4454665508933286
65,28,29,43,63,19,0.3,0.0125,0.0,0.4594554263812261
66,45,27,30,59,27,0.7000000000000002,0.0225,0.0009,0.3148979399454194
67,45,31,53,73,15,0.6000000000000001,0.0125,0.0001125,0.6065827821619649
68,54,25,52,61,14,0.4,0.0625,0.000675,0.3684251333989139
69,35,10,48,69,11,0.4,0.0825,0.0005625,0.2879787359798769
70,32,31,50,63,22,0.4,0.0325,0.000225,0.5648036639537511
71,33,20,30,70,18,0.8,0.0425,0.000225,0.2978335649057436
72,47,14,31,63,29,0.2,0.0725,0.0007875,0.4353456222526272
73,27,30,34,71,18,0.8,0.0225,0.0001125,0.3278698411522473
74,28,23,48,78,14,0.6000000000000001,0.0525,0.0005625,0.4495235714853369
75,49,28,39,69,23,0.2,0.0325,0.0003375,0.5726891871741954
76,48,18,45,57,19,0.2,0.0225,0.00045,0.5323802711301598
77,51,17,25,56,19,0.6000000000000001,0.0725,0.0009,0.3663114638792009
78,49,35,25,61,28,0.7000000000000002,0.0325,0.000675,0.2725530445999633
79,52,34,26,50,29,0.4,0.0425,0.000675,0.3481498119131361
80,49,20,42,67,19,0.6000000000000001,0.0925,0.0001125,0.4608128995039671
81,46,10,40,63,12,0.3,0.0525,0.0009,0.3954643912965896
82,49,20,28,73,18,0.2,0.0625,0.0005625,0.315650348370654
83,54,15,28,53,13,0.4,0.0125,0.0001125,0.5722753624468465
84,26,21,42,63,26,0.3,0.0525,0.000675,0.4371379509801079
85,28,19,27,78,13,0.2,0.0525,0.0007875,0.3257241905269045
86,25,32,53,79,14,0.6000000000000001,0.0225,0.000225,0.6440565638108718
87,44,14,47,55,25,0.7000000000000002,0.0525,0.0003375,0.373270332181372
88,31,24,44,59,24,0.7000000000000002,0.0325,0.0,0.468850838531196
89,27,30,35,63,29,0.6000000000000001,0.0125,0.0009,0.5908349291848776
90,50,24,26,59,24,0.3,0.0825,0.0,0.4851025916151691
91,42,14,45,68,13,0.6000000000000001,0.0525,0.00045,0.327557282981845
92,29,25,29,75,28,0.5,0.0825,0.0007875,0.4771018713259858
93,29,26,28,70,17,0.4,0.0625,0.000225,0.3410222452430285
94,39,18,41,61,29,0.5,0.0725,0.0001125,0.3694004712072913
95,28,29,28,74,23,0.3,0.0825,0.0,0.6162480169584809
96,34,29,34,77,14,0.7000000000000002,0.0325,0.000225,0.4813814043483073
97,32,16,29,74,23,0.4,0.0725,0.0001125,0.3344317621524288
98,33,26,32,52,26,0.3,0.0925,0.0003375,0.4477499880077097
99,35,15,50,57,21,0.3,0.0525,0.0001125,0.4926699068432689
100,39,34,25,69,18,0.5,0.0925,0.000225,0.3366883076823792
0,40,25,40,75,15,0.5,0.0625,0.0,0.66872591
1,46,15,46,81,16,0.2,0.0625,0.0005625,0.3871492295144034
2,36,11,26,79,12,0.8,0.0325,0.0,0.1929445610861321
3,35,33,51,76,28,0.2,0.0425,0.000225,0.6838562847016073
4,29,21,34,72,27,0.5,0.0125,0.00045,0.5778135574866933
5,52,23,52,57,26,0.6000000000000001,0.0525,0.0001125,0.4973115323943298
6,37,35,29,73,21,0.5,0.0725,0.0005625,0.5320024197996749
7,26,34,40,61,17,0.4,0.0625,0.00045,0.4630865188597695
8,52,20,48,75,22,0.4,0.0325,0.00045,0.4728952536810693
9,52,27,50,64,23,0.8,0.0525,0.0003375,0.2590791002324023
10,49,15,29,50,10,0.4,0.0725,0.0005625,0.3200276277299143
11,39,18,31,80,20,0.6000000000000001,0.0725,0.0003375,0.3853143703995521
12,54,14,50,51,21,0.3,0.0125,0.000675,0.718041041878937
13,45,26,33,52,18,0.2,0.0525,0.0005625,0.4259126439799241
14,39,10,47,52,25,0.5,0.0425,0.00045,0.3299964827363944
15,30,31,46,59,19,0.5,0.0125,0.00045,0.590561051451156
16,28,26,47,53,18,0.2,0.0725,0.0005625,0.5184310693922867
17,46,27,46,60,18,0.6000000000000001,0.0825,0.0003375,0.2693665410054074
18,29,25,32,72,20,0.4,0.0625,0.0001125,0.4530635193220519
19,53,14,37,56,24,0.6000000000000001,0.0525,0.000225,0.3454534081848773
20,47,14,51,65,24,0.5,0.0525,0.00045,0.3835621092314992
21,25,13,48,51,14,0.3,0.0725,0.0001125,0.3257264216863505
22,42,21,41,51,12,0.8,0.0625,0.000225,0.2631982034408437
23,37,22,33,60,28,0.8,0.0825,0.0005625,0.1335952758282592
24,49,14,27,50,15,0.3,0.0625,0.0,0.2586007995165452
25,51,21,45,55,27,0.2,0.0425,0.0001125,0.5540298336612394
26,50,19,39,56,26,0.3,0.0425,0.0003375,0.5260873464263004
27,46,27,47,61,18,0.4,0.0225,0.0001125,0.6430859723976389
28,42,26,41,77,25,0.4,0.0325,0.0001125,0.6798922565235884
29,30,31,28,82,19,0.3,0.0125,0.0009,0.7787240799491993
30,30,30,45,59,13,0.5,0.0825,0.0007875,0.4810927609367034
31,44,10,34,77,29,0.5,0.0925,0.00045,0.2452932692390755
32,27,17,39,61,26,0.6000000000000001,0.0425,0.0001125,0.5105821508371318
33,40,16,37,63,12,0.4,0.0425,0.0007875,0.5905626267879447
34,32,23,28,78,27,0.4,0.0925,0.00045,0.4551181143885052
35,28,16,48,53,29,0.4,0.0725,0.0003375,0.5404112973055794
36,36,11,42,80,10,0.4,0.0725,0.000225,0.4735598164804291
37,53,28,29,67,10,0.4,0.0625,0.0009,0.5140503651554481
38,39,14,44,73,17,0.5,0.0225,0.000225,0.5030771083960635
39,36,33,53,62,25,0.5,0.0125,0.0,0.7064520103472992
40,25,18,48,65,27,0.3,0.0825,0.0,0.3837770991269231
41,41,28,26,51,12,0.5,0.0325,0.0003375,0.4078580209238769
42,26,10,40,58,13,0.7000000000000002,0.0825,0.0,0.1867119777814538
43,50,11,50,56,10,0.4,0.0925,0.0003375,0.3194660555685034
44,28,30,41,82,20,0.6000000000000001,0.0625,0.0001125,0.4926637283357394
45,47,25,39,67,28,0.6000000000000001,0.0325,0.000225,0.4658922782127384
46,37,15,51,55,21,0.2,0.0425,0.0009,0.4348032664860209
47,47,19,43,80,19,0.2,0.0925,0.0001125,0.5271037419778047
48,48,13,29,78,18,0.7000000000000002,0.0725,0.000675,0.3096279223994662
49,27,31,42,72,14,0.6000000000000001,0.0825,0.0005625,0.4166367432522707
50,38,28,26,66,10,0.3,0.0225,0.0005625,0.5660522918051516
51,45,30,46,51,13,0.5,0.0625,0.0,0.455736062367538
52,54,25,30,60,18,0.2,0.0925,0.0009,0.321887434961161
53,28,35,47,59,21,0.4,0.0725,0.0005625,0.4761360674435277
54,51,32,30,80,22,0.8,0.0625,0.0009,0.3303628392071208
55,33,25,33,55,17,0.7000000000000002,0.0125,0.000225,0.38628531883021
56,42,16,27,73,23,0.8,0.0525,0.0005625,0.2083958111840218
57,45,27,36,71,16,0.4,0.0425,0.0003375,0.4018076408242062
58,50,27,28,55,22,0.4,0.0325,0.0001125,0.4851710648538554
59,48,28,38,57,27,0.8,0.0825,0.0009,0.1438876758182313
60,34,25,41,68,12,0.8,0.0225,0.00045,0.3500596861470147
61,27,11,30,73,29,0.2,0.0325,0.000675,0.5173369601285466
62,52,25,25,73,23,0.6000000000000001,0.0425,0.00045,0.4315478144900759
63,43,29,28,61,23,0.8,0.0225,0.000225,0.2297541186861762
64,48,25,46,77,28,0.8,0.0125,0.000225,0.4183943970065222
65,35,20,48,82,20,0.7000000000000002,0.0425,0.0,0.5104323580389867
66,32,32,38,76,29,0.3,0.0425,0.0,0.7022305716946692
67,33,14,28,61,18,0.6000000000000001,0.0925,0.0009,0.3613631374535342
68,44,25,31,81,24,0.6000000000000001,0.0225,0.000225,0.5181689414710373
69,34,31,27,74,17,0.6000000000000001,0.0425,0.000675,0.5020137423301497
70,51,20,31,81,28,0.3,0.0625,0.0001125,0.6156051516785638
71,39,27,29,67,20,0.5,0.0525,0.0005625,0.4213525352971592
72,36,23,31,56,24,0.8,0.0825,0.0,0.2170904437678632
73,52,16,28,68,15,0.5,0.0625,0.0001125,0.4096918196006747
74,33,13,33,53,23,0.4,0.0825,0.00045,0.1826202557468197
75,26,14,46,77,25,0.5,0.0725,0.0005625,0.5198982684497468
76,51,24,49,63,29,0.6000000000000001,0.0425,0.0003375,0.4245808734120288
77,42,34,41,77,29,0.5,0.0325,0.000225,0.6924913047242901
78,30,35,48,73,19,0.3,0.0925,0.00045,0.5023417687657363
79,40,30,26,50,24,0.5,0.0125,0.0001125,0.4813648171382148
80,29,17,41,63,22,0.8,0.0825,0.0001125,0.2727503905890409
81,46,31,33,81,23,0.2,0.0425,0.0005625,0.6681674577088188
82,34,22,52,55,28,0.4,0.0825,0.0005625,0.4895743114059449
83,50,26,50,63,12,0.6000000000000001,0.0625,0.0001125,0.4224187814372152
84,39,27,28,70,24,0.7000000000000002,0.0625,0.0007875,0.3920660326623446
85,50,18,36,66,24,0.3,0.0725,0.0007875,0.473909428989497
86,53,32,41,72,19,0.6000000000000001,0.0525,0.00045,0.5033287690024654
87,47,22,43,75,28,0.4,0.0225,0.0,0.637781469143169
88,45,16,38,79,17,0.2,0.0825,0.0003375,0.3381552647680279
89,49,27,38,68,11,0.2,0.0325,0.0007875,0.5585062626339415
90,51,35,46,80,18,0.5,0.0125,0.000675,0.7574371009378001
91,40,22,41,54,21,0.4,0.0225,0.0,0.5543493561715224
